"carat","cut","color","clarity","depth","table","price","x","y","z"
0.33,"Premium","D","VS2",60.7,58,781,4.46,4.5,2.72
0.33,"Very Good","D","VS2",62.8,54,781,4.43,4.46,2.79
0.33,"Very Good","E","VS1",61.6,56,781,4.43,4.46,2.74
0.33,"Ideal","D","VS2",62.3,57,781,4.41,4.45,2.76
0.33,"Ideal","E","VS1",59.6,56,781,4.49,4.54,2.69
0.33,"Ideal","D","VS2",60.9,55,781,4.47,4.5,2.73
0.33,"Ideal","D","VS2",61.9,53,781,4.46,4.49,2.77
0.33,"Premium","E","VS1",60.9,58,781,4.45,4.49,2.72
0.33,"Ideal","D","VS2",62.3,56,781,4.43,4.46,2.77
0.33,"Ideal","D","VS2",62.6,56,781,4.39,4.43,2.76
0.33,"Ideal","D","VS2",61.8,56,781,4.4,4.44,2.73
0.33,"Premium","E","VS1",61.6,58,781,4.41,4.45,2.73
0.33,"Ideal","D","VS2",62.5,55,781,4.41,4.45,2.77
0.33,"Ideal","E","VS1",60.2,57,781,4.48,4.52,2.71
0.33,"Ideal","D","VS2",60.7,57,781,4.46,4.5,2.72
0.33,"Ideal","E","VS1",62.6,57,781,4.4,4.42,2.76
0.33,"Premium","E","VS1",61.5,59,781,4.42,4.46,2.73
0.33,"Ideal","D","VS2",61.9,57,781,4.42,4.47,2.75
0.33,"Ideal","E","VS1",62.7,57,781,4.38,4.45,2.77
0.33,"Ideal","D","VS2",60.9,55,781,4.46,4.5,2.73
0.33,"Ideal","E","VS1",60.6,57,781,4.5,4.54,2.74
0.33,"Ideal","D","VS2",62.1,56,781,4.42,4.47,2.76
0.33,"Ideal","D","VS2",62.5,56,781,4.43,4.46,2.78
0.33,"Ideal","D","VS2",61.9,56,781,4.42,4.44,2.74
0.33,"Premium","D","VS2",61.2,58,781,4.41,4.44,2.71
0.33,"Ideal","D","VS2",62.1,55,781,4.43,4.46,2.76
0.36,"Ideal","D","VS1",61.8,55,781,4.54,4.58,2.82
0.4,"Very Good","I","VVS2",63.7,58,782,4.64,4.68,2.97
0.35,"Ideal","F","VS1",61.9,55,782,4.53,4.58,2.82
0.36,"Ideal","E","VS1",60.9,57,782,4.6,4.63,2.81
0.47,"Ideal","H","SI2",62.4,53,782,4.98,5.02,3.12
0.47,"Ideal","H","SI2",61.8,54,782,5.01,5.05,3.11
0.3,"Very Good","F","VVS1",61.8,55,783,4.32,4.35,2.68
0.36,"Ideal","H","VVS1",62,54,783,4.59,4.61,2.85
0.25,"Ideal","E","VVS1",62.3,53,783,4.08,4.11,2.55
0.43,"Ideal","H","SI1",61.9,55,783,4.84,4.88,3.01
0.32,"Ideal","H","IF",61.9,54.2,783,4.38,4.42,2.72
0.4,"Good","G","VS1",63.4,56,783,4.68,4.72,2.98
0.39,"Very Good","H","VVS2",62.4,57,784,4.67,4.7,2.92
0.37,"Very Good","E","VS1",63.5,59,784,4.55,4.59,2.9
0.34,"Very Good","E","VS1",62.3,53,784,4.47,4.52,2.8
0.42,"Very Good","D","SI1",62.3,58,784,4.8,4.83,3
0.34,"Ideal","F","VVS2",61.7,55,784,4.49,4.52,2.78
0.47,"Ideal","G","SI2",61.3,56,784,4.98,5.01,3.06
0.47,"Ideal","G","SI2",62.4,55,784,4.96,5.01,3.11
0.4,"Good","F","VS2",62.2,61,784,4.71,4.74,2.94
0.41,"Good","J","VS2",64.3,55,784,4.7,4.66,3.01
0.41,"Premium","J","VS2",61.9,59,784,4.74,4.69,2.92
0.41,"Very Good","J","VS2",63.4,56,784,4.73,4.7,2.99
0.41,"Good","I","SI1",63.8,57,784,4.7,4.67,2.99
0.41,"Very Good","G","SI2",63.4,58,784,4.73,4.7,2.99
0.41,"Good","G","SI2",63.6,54,784,4.74,4.7,3
0.41,"Premium","G","SI2",61.4,58,784,4.8,4.75,2.93
0.41,"Premium","F","SI2",60.9,58,784,4.82,4.8,2.93
0.41,"Ideal","I","VVS1",62.3,53,785,4.77,4.79,2.98
0.44,"Very Good","G","SI1",60.3,58,786,4.94,4.99,2.99
0.3,"Ideal","E","VVS2",60.9,57,786,4.32,4.35,2.64
0.36,"Ideal","F","VS2",60.5,57,786,4.61,4.65,2.8
0.31,"Ideal","G","IF",62.8,56,786,4.34,4.39,2.74
0.31,"Premium","H","VVS1",61.8,59,786,4.36,4.32,2.68
0.31,"Good","H","VVS1",63.7,56,786,4.33,4.3,2.75
0.32,"Ideal","F","VVS2",61.2,57,786,4.4,4.43,2.7
0.4,"Good","D","VS2",63.5,56,786,4.66,4.72,2.98
0.32,"Ideal","G","VVS1",61.8,56,786,4.39,4.41,2.72
0.32,"Ideal","F","VVS2",62.1,54,786,4.41,4.44,2.75
0.32,"Ideal","F","VVS2",61.9,57,786,4.36,4.39,2.71
0.32,"Very Good","F","VVS2",61.8,60,786,4.36,4.41,2.71
0.32,"Ideal","F","VVS2",62,55,786,4.39,4.41,2.73
0.4,"Good","D","VS2",63.2,57,786,4.65,4.71,2.96
0.4,"Very Good","F","VS1",62.2,55,786,4.68,4.74,2.93
0.28,"Very Good","F","IF",59.8,56,787,4.27,4.29,2.56
0.39,"Ideal","I","VVS2",62.3,54,787,4.66,4.69,2.91
0.28,"Ideal","F","VVS2",62.6,55,787,4.2,4.23,2.64
0.28,"Ideal","F","VVS2",61.8,56,787,4.18,4.22,2.6
0.28,"Ideal","F","VVS2",61.5,57,787,4.19,4.24,2.59
0.28,"Ideal","F","VVS2",62.2,53,787,4.22,4.23,2.63
0.28,"Ideal","F","VVS2",62.6,54,787,4.21,4.22,2.64
0.28,"Ideal","E","VVS2",60.8,55,787,4.26,4.29,2.6
0.28,"Ideal","E","VVS1",60.6,55,787,4.28,4.3,2.6
0.28,"Ideal","E","VVS1",61.2,54,787,4.24,4.26,2.6
0.39,"Ideal","G","VS2",62.2,53.9,787,4.66,4.69,2.9
0.38,"Ideal","D","VS2",60.8,57,787,4.66,4.68,2.84
0.34,"Ideal","D","VS1",61.2,58,787,4.45,4.5,2.74
0.47,"Ideal","H","SI1",61.1,55,787,5.04,5.07,3.09
0.28,"Ideal","F","IF",62.6,53,787,4.18,4.19,2.62
0.28,"Ideal","F","IF",61.4,57,787,4.22,4.25,2.6
0.28,"Ideal","F","IF",61.9,56,787,4.18,4.21,2.59
0.41,"Ideal","H","SI2",61.7,56,787,4.8,4.77,2.95
0.41,"Ideal","H","SI2",60.8,57,787,4.84,4.8,2.93
0.46,"Good","F","SI2",64,57,787,4.88,4.83,3.11
0.3,"Premium","G","VS1",62.5,59,787,4.32,4.25,2.68
0.37,"Premium","G","VVS2",62.2,58,787,4.56,4.6,2.85
0.33,"Very Good","H","IF",62.9,58,787,4.38,4.43,2.77
0.33,"Very Good","H","IF",61.7,59,787,4.43,4.45,2.74
0.3,"Good","D","VVS2",63.5,58,787,4.23,4.31,2.71
0.39,"Very Good","G","VS2",62.4,56,787,4.64,4.68,2.91
0.39,"Good","G","VS2",63.3,57,787,4.61,4.65,2.93
0.39,"Very Good","H","VS1",61.7,57,787,4.65,4.68,2.88
0.39,"Premium","G","VS2",61.2,60,787,4.68,4.73,2.88
0.39,"Good","G","VS2",63.4,57,787,4.63,4.67,2.95
0.39,"Very Good","I","VVS2",63,56,787,4.62,4.68,2.93
0.39,"Very Good","G","VS2",60.4,61,787,4.67,4.7,2.83
0.39,"Premium","G","VS2",62.3,59,787,4.65,4.69,2.91
0.39,"Good","G","VS2",63.8,59,787,4.66,4.59,2.95
0.41,"Very Good","H","VS1",61.5,55,788,4.8,4.82,2.96
0.42,"Very Good","F","SI1",62.3,56,788,4.78,4.81,2.99
0.41,"Ideal","I","VVS2",61.6,55,788,4.78,4.8,2.95
0.39,"Ideal","H","VS2",61.6,56,788,4.68,4.71,2.89
0.41,"Ideal","G","SI1",61.2,56,788,4.8,4.84,2.95
0.35,"Ideal","H","VS1",62,56,788,4.56,4.54,2.82
0.35,"Ideal","I","VVS2",62.3,57,788,4.53,4.49,2.81
0.35,"Premium","H","VS1",61.3,59,788,4.57,4.54,2.79
0.35,"Premium","H","VS1",62.6,59,788,4.5,4.45,2.8
0.35,"Premium","H","VS1",62.6,58,788,4.52,4.49,2.82
0.35,"Premium","H","VS1",61.7,59,788,4.53,4.51,2.79
0.35,"Ideal","E","SI1",60.9,55,788,4.57,4.53,2.77
0.35,"Premium","E","SI1",59.7,60,788,4.58,4.53,2.72
0.35,"Ideal","E","SI1",61,57,788,4.57,4.54,2.78
0.35,"Premium","E","SI1",61.2,58,788,4.59,4.53,2.79
0.35,"Ideal","E","SI1",62.3,56,788,4.56,4.53,2.83
0.35,"Premium","E","SI1",60.7,59,788,4.57,4.52,2.76
0.35,"Ideal","E","SI1",61.2,57,788,4.56,4.52,2.78
0.35,"Premium","E","SI1",60.8,60,788,4.57,4.51,2.76
0.35,"Premium","E","SI1",61.1,59,788,4.56,4.5,2.77
0.35,"Premium","E","SI1",62.7,57,788,4.52,4.47,2.82
0.35,"Premium","E","SI1",62.9,58,788,4.52,4.48,2.83
0.35,"Premium","E","SI1",61.9,58,788,4.52,4.49,2.79
0.3,"Premium","E","VS2",62.6,62,788,4.25,4.21,2.65
0.35,"Very Good","H","VS1",60.8,63,788,4.57,4.54,2.77
0.35,"Ideal","F","VS1",62.4,57,788,4.49,4.52,2.81
0.39,"Good","F","VS2",63.3,55,788,4.63,4.66,2.94
0.31,"Premium","D","VS1",59.7,58,788,4.4,4.45,2.64
0.31,"Ideal","E","VVS2",61.5,59,789,4.36,4.39,2.69
0.31,"Ideal","G","VVS1",60.9,55,789,4.4,4.43,2.69
0.31,"Ideal","G","VVS1",62.1,55,789,4.34,4.39,2.71
0.31,"Ideal","G","VVS1",61.5,55,789,4.39,4.42,2.71
0.31,"Ideal","G","VVS1",62,54,789,4.38,4.39,2.72
0.31,"Ideal","G","VVS1",61.3,56,789,4.37,4.41,2.69
0.31,"Ideal","G","VVS1",61.8,54,789,4.39,4.41,2.72
0.31,"Ideal","G","VVS1",62.5,54,789,4.36,4.38,2.73
0.31,"Ideal","G","VVS1",61.8,54,789,4.38,4.42,2.72
0.31,"Ideal","G","VVS1",62.3,54,789,4.37,4.4,2.73
0.31,"Ideal","G","VVS1",62.2,55,789,4.33,4.38,2.71
0.31,"Ideal","G","VVS1",62,56,789,4.38,4.4,2.72
0.31,"Ideal","G","VVS1",60.2,58,789,4.37,4.4,2.64
0.31,"Ideal","G","VVS1",61.9,55,789,4.38,4.41,2.72
0.31,"Ideal","G","VVS1",61.9,54,789,4.38,4.41,2.72
0.31,"Ideal","G","VVS1",62.5,54,789,4.34,4.37,2.72
0.31,"Ideal","G","VVS1",61.9,54,789,4.35,4.37,2.7
0.31,"Ideal","G","VVS1",62,55,789,4.34,4.37,2.7
0.31,"Ideal","G","VVS1",61.6,55,789,4.38,4.42,2.71
0.31,"Ideal","G","VVS1",62.1,55,789,4.33,4.36,2.7
0.31,"Ideal","G","VVS1",62,53,789,4.35,4.39,2.71
0.31,"Ideal","G","VVS1",61.6,57,789,4.34,4.36,2.68
0.31,"Ideal","G","VVS1",61,57,789,4.38,4.4,2.68
0.31,"Ideal","G","VVS1",61.7,54,789,4.36,4.39,2.7
0.31,"Ideal","G","VVS1",62.6,53,789,4.37,4.38,2.74
0.31,"Ideal","G","VVS1",61,56,789,4.36,4.4,2.67
0.31,"Ideal","G","VVS1",61.5,54,789,4.36,4.39,2.69
0.31,"Ideal","G","VVS1",62.1,53,789,4.36,4.4,2.72
0.38,"Ideal","F","VS2",62.1,53.8,789,4.66,4.67,2.9
0.43,"Ideal","I","VS1",62.2,53,789,4.86,4.91,3.04
0.43,"Ideal","G","SI1",62.6,56,789,4.79,4.82,3.01
0.31,"Ideal","H","IF",61.3,56,789,4.37,4.41,2.69
0.31,"Ideal","H","IF",61.4,56,789,4.39,4.41,2.7
0.31,"Ideal","H","IF",61.3,56,789,4.39,4.42,2.7
0.31,"Ideal","H","IF",61.8,57,789,4.32,4.35,2.68
0.31,"Ideal","H","IF",62,54,789,4.38,4.4,2.72
0.31,"Ideal","H","IF",62.3,55,789,4.32,4.35,2.7
0.31,"Ideal","H","IF",61.2,56,789,4.36,4.4,2.68
0.31,"Ideal","H","IF",62.2,54,789,4.38,4.4,2.73
0.31,"Ideal","H","IF",62.2,54,789,4.38,4.4,2.73
0.36,"Very Good","E","VS2",61.3,60,789,4.55,4.59,2.8
0.3,"Premium","G","VVS1",61.8,59,789,4.28,4.33,2.66
0.3,"Premium","E","VVS2",60.1,59,789,4.32,4.37,2.61
0.3,"Ideal","E","VVS2",60.2,57,789,4.37,4.4,2.64
0.3,"Ideal","E","VVS2",61.6,57,789,4.29,4.32,2.65
0.3,"Ideal","G","VVS1",62.6,54,789,4.25,4.28,2.67
0.36,"Very Good","E","VS2",62.1,59,789,4.55,4.59,2.84
0.3,"Ideal","H","IF",60.8,56,789,4.35,4.37,2.65
0.3,"Ideal","E","VVS2",61.7,57,789,4.31,4.34,2.67
0.3,"Very Good","G","VVS1",62.8,58,789,4.27,4.3,2.69
0.3,"Very Good","E","VVS2",61.4,60,789,4.25,4.28,2.62
0.36,"Ideal","F","VS1",61.9,56,789,4.56,4.59,2.83
0.3,"Very Good","G","VVS1",62.7,59,789,4.22,4.27,2.66
0.3,"Ideal","H","IF",61.5,56,789,4.31,4.34,2.66
0.3,"Ideal","G","VVS1",62.3,55,789,4.29,4.31,2.68
0.3,"Good","G","VVS1",63.3,55,789,4.26,4.3,2.71
0.3,"Ideal","E","VVS2",61.7,55,789,4.28,4.31,2.65
0.3,"Ideal","G","VVS1",62,55,789,4.31,4.34,2.68
0.3,"Ideal","G","VVS1",61.3,56,789,4.3,4.34,2.65
0.3,"Ideal","E","VVS2",61.9,57,789,4.28,4.32,2.66
0.3,"Very Good","G","VVS1",62.9,57,789,4.26,4.3,2.69
0.3,"Very Good","E","VVS2",60.8,60,789,4.27,4.31,2.61
0.36,"Very Good","E","VS2",62.3,58,789,4.51,4.55,2.82
0.3,"Premium","G","VVS1",60.5,59,789,4.33,4.36,2.63
0.3,"Premium","G","VVS1",60.7,58,789,4.34,4.36,2.64
0.36,"Ideal","F","VS1",62.5,57,789,4.53,4.56,2.84
0.36,"Ideal","F","VS1",60.1,57,789,4.62,4.67,2.79
0.3,"Very Good","E","VVS2",61.3,59,789,4.3,4.32,2.64
0.3,"Ideal","G","VVS1",62.3,54,789,4.31,4.33,2.69
0.26,"Very Good","F","VS1",61.7,58,453,4.1,4.14,2.54
0.26,"Very Good","F","VS1",60.5,59,453,4.12,4.18,2.51
0.26,"Very Good","E","VS1",63,59,453,4.03,4.06,2.55
0.26,"Very Good","E","VS1",60.7,59,453,4.09,4.12,2.49
0.31,"Ideal","J","VVS2",62.2,54,453,4.36,4.39,2.72
0.31,"Ideal","J","VVS2",61.8,54,453,4.38,4.39,2.71
0.26,"Ideal","F","VS2",62.1,57,453,4.06,4.12,2.54
0.33,"Ideal","G","SI1",61.8,54,453,4.46,4.5,2.77
0.28,"Ideal","F","SI1",62.3,54,453,4.21,4.23,2.63
0.26,"Good","F","VS1",58,58,453,4.2,4.25,2.45
0.31,"Premium","J","SI1",59.4,62,453,4.43,4.39,2.62
0.31,"Premium","J","SI1",58.1,62,453,4.47,4.44,2.59
0.3,"Ideal","H","VS2",61.7,57,454,4.28,4.32,2.65
0.3,"Ideal","H","VS2",61.4,57,454,4.33,4.36,2.67
0.3,"Ideal","I","VS1",61.5,58,454,4.28,4.31,2.64
0.25,"Ideal","G","VS1",62.7,56,454,4.01,4.04,2.52
0.25,"Ideal","G","VS1",62.5,55,454,4,4.02,2.51
0.34,"Ideal","E","SI2",62.4,54,454,4.49,4.52,2.81
0.34,"Ideal","E","SI2",61.3,55,454,4.49,4.52,2.76
0.34,"Ideal","E","SI2",61.4,55,454,4.5,4.52,2.77
0.32,"Ideal","D","SI2",61.7,55,454,4.39,4.42,2.72
0.37,"Premium","J","VS2",60.7,60,454,4.65,4.68,2.83
0.37,"Premium","J","VS2",61.1,60,454,4.6,4.63,2.82
0.35,"Good","E","SI2",64,55,454,4.45,4.49,2.86
0.25,"Very Good","I","VVS2",61.6,56,455,4.06,4.09,2.51
0.28,"Ideal","G","SI1",61.2,54,455,4.22,4.27,2.6
0.26,"Ideal","F","VS2",62.1,54,456,4.09,4.12,2.55
0.26,"Ideal","F","VS2",62.3,56,456,4.1,4.12,2.56
0.33,"Ideal","J","VS1",61.9,54.3,456,4.45,4.47,2.76
0.26,"Ideal","G","VS1",62.1,54,456,4.1,4.14,2.56
0.36,"Very Good","E","VS2",62.8,56,789,4.51,4.54,2.84
0.3,"Very Good","G","VVS1",62.1,61,789,4.27,4.3,2.66
0.36,"Ideal","E","VS2",62.6,56,789,4.52,4.56,2.84
0.36,"Premium","F","VS1",60.7,58,789,4.57,4.62,2.79
0.36,"Ideal","E","VS2",60.8,56,789,4.6,4.64,2.81
0.3,"Ideal","G","VVS1",61.7,57,789,4.3,4.32,2.66
0.3,"Premium","G","VVS1",62.6,58,789,4.27,4.29,2.68
0.36,"Premium","E","VS2",60.3,59,789,4.58,4.64,2.78
0.3,"Good","G","VVS1",63.5,57,789,4.23,4.27,2.7
0.3,"Good","G","VVS1",63.5,57,789,4.24,4.27,2.7
0.3,"Premium","H","IF",60.4,60,789,4.3,4.34,2.61
0.36,"Premium","E","VS2",61.3,60,789,4.54,4.59,2.8
0.36,"Very Good","E","VS2",59.8,62,789,4.56,4.61,2.74
0.3,"Very Good","G","VVS1",62.4,57,789,4.27,4.29,2.67
0.36,"Ideal","E","VS2",62.1,55,789,4.54,4.58,2.83
0.3,"Good","G","VVS1",63.2,58,789,4.23,4.25,2.68
0.3,"Premium","E","VVS2",61.5,60,789,4.28,4.31,2.64
0.3,"Good","G","VVS1",63.1,58,789,4.28,4.31,2.71
0.36,"Ideal","E","VS2",61.7,55,789,4.57,4.63,2.84
0.3,"Ideal","E","VVS2",61.4,57,789,4.32,4.34,2.66
0.3,"Ideal","E","VVS2",61.8,56,789,4.33,4.35,2.68
0.36,"Premium","E","VS2",59.3,59,789,4.6,4.68,2.75
0.3,"Ideal","G","VVS1",62.6,54,789,4.31,4.32,2.7
0.36,"Very Good","E","VS2",60.3,62,789,4.56,4.59,2.76
0.3,"Very Good","H","IF",62.9,58,789,4.26,4.29,2.69
0.36,"Ideal","E","VS2",61.1,56,789,4.6,4.63,2.82
0.3,"Ideal","E","VVS2",61.8,56,789,4.31,4.33,2.67
0.3,"Very Good","G","VVS1",61.9,59,789,4.28,4.31,2.66
0.36,"Premium","E","VS2",61.8,58,789,4.52,4.57,2.81
0.3,"Good","G","VVS1",63.4,56,789,4.27,4.31,2.72
0.3,"Very Good","G","VVS1",62.1,56,789,4.29,4.31,2.67
0.3,"Very Good","E","VVS2",61.4,58,789,4.25,4.28,2.62
0.3,"Ideal","H","IF",61.8,55,789,4.3,4.31,2.66
0.3,"Ideal","G","VVS1",62.2,57,789,4.27,4.31,2.67
0.3,"Very Good","G","VVS1",60.6,61,789,4.33,4.35,2.63
0.3,"Ideal","H","IF",62.1,55,789,4.27,4.3,2.66
0.36,"Ideal","E","VS2",61.9,56,789,4.56,4.59,2.83
0.3,"Very Good","E","VVS2",61.9,59,789,4.27,4.32,2.66
0.36,"Ideal","E","VS2",61.9,56,789,4.55,4.56,2.82
0.36,"Ideal","E","VS2",61.2,56,789,4.6,4.62,2.82
0.3,"Premium","E","VVS2",61.8,58,789,4.26,4.29,2.64
0.3,"Ideal","E","VVS2",61.9,57,789,4.28,4.31,2.66
0.31,"Premium","E","VVS1",61.8,59,789,4.31,4.33,2.67
0.31,"Premium","E","VVS1",62,59,789,4.3,4.34,2.68
0.36,"Ideal","E","VS2",61.2,56,789,4.59,4.63,2.82
0.3,"Premium","G","VVS1",60.7,59,789,4.33,4.37,2.64
0.36,"Very Good","E","VS2",62.8,55,789,4.49,4.56,2.84
0.3,"Good","G","VVS1",63.1,56,789,4.25,4.28,2.69
0.3,"Premium","E","VVS2",61.4,59,789,4.32,4.34,2.66
0.36,"Premium","E","VS2",62,58,789,4.54,4.56,2.82
0.3,"Premium","G","VVS1",61.7,58,789,4.26,4.3,2.64
0.3,"Ideal","G","VVS1",61.7,55,789,4.32,4.34,2.67
0.3,"Very Good","F","VVS1",61,57,790,4.33,4.36,2.65
0.39,"Very Good","G","VS1",60.3,59,790,4.71,4.77,2.86
0.35,"Very Good","E","VS1",59.7,59,790,4.59,4.62,2.75
0.32,"Ideal","E","VVS2",61.6,55,790,4.42,4.45,2.73
0.32,"Ideal","E","VVS2",62,54,790,4.41,4.43,2.74
0.4,"Ideal","I","VVS1",61.4,58,790,4.72,4.76,2.91
0.4,"Ideal","I","VVS1",63,55,790,4.7,4.73,2.97
0.3,"Ideal","F","VVS1",62.4,57,790,4.25,4.28,2.66
0.4,"Ideal","F","VS2",62.6,56,790,4.71,4.72,2.95
0.35,"Ideal","D","VS2",62.5,56,790,4.51,4.55,2.83
0.34,"Ideal","E","VS1",61.2,55,790,4.51,4.54,2.77
0.34,"Ideal","E","VS1",61.6,55,790,4.5,4.52,2.78
0.32,"Ideal","D","VS1",62.2,54,790,4.41,4.43,2.75
0.45,"Ideal","H","SI1",61.3,55,790,4.96,4.99,3.05
0.43,"Ideal","G","SI1",61.5,57,790,4.84,4.87,2.98
0.3,"Fair","G","VVS1",58.6,66,790,4.36,4.41,2.57
0.39,"Very Good","J","VS1",63.5,58,790,4.64,4.59,2.93
0.39,"Very Good","J","VS1",63.1,56,790,4.7,4.62,2.94
0.39,"Premium","J","VS1",61,62,790,4.71,4.66,2.86
0.39,"Premium","J","VS1",61.6,59,790,4.71,4.67,2.89
0.3,"Ideal","D","VS2",62.4,55,790,4.32,4.3,2.69
0.3,"Ideal","D","VS2",62.3,56,790,4.31,4.29,2.68
0.32,"Ideal","D","VVS2",61.7,55,790,4.39,4.42,2.72
0.32,"Ideal","D","VVS2",62.2,56,790,4.37,4.41,2.73
0.42,"Very Good","F","VS2",60.1,61,790,4.84,4.88,2.92
0.32,"Very Good","D","VVS2",60.1,58,791,4.41,4.44,2.66
