"carat","cut","color","clarity","depth","table","price","x","y","z"
1.46,"Fair","H","SI2",56.3,60,5723,7.61,7.55,4.27
1,"Very Good","G","VS2",63.1,58,5723,6.39,6.31,4.01
1,"Premium","D","SI1",59.2,62,5723,6.54,6.49,3.86
1,"Premium","D","SI1",62.2,58,5723,6.45,6.34,3.98
1.2,"Very Good","I","VS2",62.5,59,5724,6.73,6.77,4.22
1.01,"Good","E","SI1",63.9,56,5724,6.37,6.31,4.05
1.04,"Premium","F","SI1",62.5,60,5724,6.46,6.43,4.03
1.24,"Very Good","H","SI2",64,56,5725,6.79,6.83,4.36
1.21,"Very Good","I","VS1",60.6,60,5726,6.89,6.85,4.16
1.05,"Ideal","H","VS2",61.7,57,5728,6.52,6.55,4.03
1.3,"Ideal","J","SI1",61.5,55,5728,7.03,7.06,4.33
0.99,"Ideal","F","SI1",62.8,57,5728,6.3,6.38,3.98
1,"Ideal","E","SI1",62.2,53.9,5728,6.4,6.5,4
1,"Ideal","E","SI1",62.8,54.2,5728,6.32,6.4,4.01
1.13,"Premium","H","VS2",61.7,56,5728,6.73,6.65,4.13
1,"Fair","E","VS2",67,54,5729,6.23,6.18,4.16
0.93,"Premium","F","SI1",62.3,59,5729,6.25,6.21,3.88
1.1,"Very Good","H","VS2",63.1,57,5729,6.6,6.52,4.14
1.1,"Premium","H","VS2",62.5,58,5729,6.59,6.54,4.1
1.01,"Good","F","VS2",63.3,55,5731,6.32,6.39,4.02
1.01,"Very Good","D","SI1",62.9,58,5731,6.33,6.38,4
1.01,"Very Good","D","SI1",62.6,56,5731,6.36,6.39,3.99
1.09,"Ideal","H","VS2",61.5,54,5732,6.64,6.65,4.09
0.91,"Very Good","F","VVS2",62.6,59,5733,6.1,6.16,3.84
1.02,"Very Good","D","SI1",62.8,58,5733,6.37,6.41,4.01
2.27,"Fair","J","I1",67.6,55,5733,8.05,8,5.43
1.2,"Ideal","I","VS2",62.3,57,5736,6.74,6.8,4.22
1.26,"Very Good","H","SI2",62.2,57,5736,6.86,6.9,4.28
1.04,"Very Good","H","VS2",60.4,56,5738,6.55,6.59,3.97
1.22,"Premium","G","SI2",60.5,58,5739,6.96,6.92,4.2
1.21,"Premium","I","VS1",61.9,58,5739,6.76,6.81,4.2
1.22,"Premium","G","SI2",61.9,58,5739,6.88,6.79,4.23
1.22,"Very Good","E","SI2",63.3,56,5739,6.78,6.75,4.28
1.22,"Premium","D","SI1",62.3,60,5739,6.84,6.8,4.25
1.25,"Premium","I","SI1",62.4,58,5740,6.89,6.85,4.29
1.25,"Premium","H","SI2",61.2,62,5740,6.95,6.84,4.22
1.25,"Premium","J","VS1",62.2,58,5740,6.92,6.88,4.29
1.25,"Premium","H","SI2",61.6,54,5740,6.95,6.85,4.25
1.01,"Premium","G","VS2",63,58,5741,6.42,6.37,4.03
1.24,"Premium","F","SI2",62.2,58,5741,6.86,6.8,4.25
1.01,"Premium","E","SI1",62.8,58,5741,6.38,6.33,3.99
1.01,"Very Good","F","SI1",60.6,60,5743,6.37,6.43,3.88
1.17,"Ideal","G","SI2",62.6,55,5743,6.74,6.78,4.23
1,"Good","H","VS1",60.1,62,5743,6.38,6.47,3.86
1.03,"Premium","H","VS1",61.2,58,5744,6.52,6.55,4
1.31,"Premium","I","SI2",59.1,59,5744,7.2,7.15,4.24
1.31,"Premium","I","SI2",60.5,59,5744,7.11,7.04,4.28
1.08,"Ideal","H","VS2",61.9,54,5745,6.61,6.64,4.1
1.21,"Premium","F","SI2",59.9,62,5746,6.92,6.88,4.13
1.2,"Premium","H","SI1",62.2,58,5746,6.78,6.72,4.2
1.2,"Premium","H","SI1",62.1,55,5746,6.79,6.74,4.2
1.2,"Premium","H","SI1",62.7,56,5746,6.78,6.75,4.24
1.01,"Very Good","G","VS2",62.7,61,5747,6.32,6.35,3.97
1.01,"Good","D","SI1",58.3,59,5747,6.59,6.61,3.85
1.19,"Premium","I","VS1",59.9,61,5747,6.91,6.85,4.12
1.34,"Ideal","J","VS1",62,57,5748,7.04,7.12,4.39
1.06,"Ideal","I","VS2",61.6,57,5748,6.53,6.58,4.04
1.07,"Ideal","I","SI1",61.5,57,5748,6.57,6.59,4.05
1.01,"Premium","E","SI1",61,59,5749,6.47,6.44,3.94
1.51,"Fair","I","I1",65.1,57,5750,7.16,7.12,4.65
1.15,"Very Good","H","VS2",63.1,56,5750,6.7,6.62,4.2
1.11,"Premium","G","SI1",62.4,58,5750,6.65,6.61,4.14
1.01,"Ideal","E","SI1",59.8,60,5751,6.56,6.48,3.9
1.17,"Premium","H","SI1",62.5,57,5751,6.79,6.75,4.23
1.17,"Ideal","H","SI1",62.1,54,5751,6.83,6.77,4.22
1.3,"Premium","E","SI2",61.5,59,5751,7.05,7,4.32
1.07,"Very Good","H","SI1",62.3,57,5752,6.53,6.64,4.1
0.81,"Ideal","E","VVS1",62.5,54,5752,5.95,5.98,3.73
0.9,"Very Good","G","IF",60.1,59,5754,6.22,6.26,3.75
1,"Very Good","D","SI1",60.5,58,5755,6.42,6.48,3.9
1,"Ideal","D","SI1",62.7,56,5755,6.39,6.43,4.02
1.34,"Premium","D","SI2",60.3,59,5756,7.16,7.11,4.3
1.08,"Ideal","H","SI1",60.6,59,5756,6.61,6.65,4.02
1.01,"Good","G","VS2",58.9,61,5756,6.46,6.55,3.83
0.9,"Very Good","D","VS1",63,58,5757,6.11,6.15,3.86
0.9,"Very Good","D","VS1",63,56,5757,6.13,6.18,3.88
1.07,"Good","H","VS2",63.8,57,5758,6.54,6.47,4.15
1.02,"Very Good","G","VS2",63.5,56,5758,6.43,6.38,4.07
0.92,"Ideal","H","IF",62.5,55,5758,6.25,6.3,3.92
1.08,"Premium","D","SI1",62.6,56,5758,6.62,6.57,4.13
1.35,"Premium","E","SI2",61.5,58,5758,7.11,7.06,4.36
1.06,"Ideal","F","SI1",62.1,57,5758,6.53,6.51,4.05
1.35,"Very Good","J","VS1",62.1,56,5759,7.04,7.1,4.39
1.01,"Very Good","G","VS2",60.7,61,5759,6.42,6.46,3.91
1.01,"Very Good","G","VS2",61.9,59,5759,6.34,6.38,3.94
1.01,"Very Good","G","VS2",61.5,56,5759,6.41,6.47,3.96
1,"Very Good","F","VS2",62.7,56,5759,6.29,6.34,3.96
1.01,"Very Good","G","VS2",61.6,61,5759,6.36,6.46,3.95
1.01,"Premium","G","VS2",60.2,59,5759,6.48,6.55,3.92
1.01,"Premium","G","VS2",61.2,58,5759,6.46,6.49,3.96
1.01,"Very Good","G","VS2",59.9,60,5759,6.46,6.52,3.89
1.01,"Very Good","G","VS2",63,56,5759,6.35,6.41,4.02
1.01,"Very Good","E","SI1",61.9,56,5759,6.33,6.41,3.94
1.31,"Premium","I","VS1",61.9,56,5759,7.07,6.98,4.35
1.31,"Premium","I","VS1",62.8,57,5759,6.98,6.9,4.36
1.13,"Ideal","G","SI1",61.8,55,5759,6.71,6.75,4.16
1.28,"Good","J","VS1",59.1,62,5759,7.06,7.16,4.2
1.01,"Very Good","E","VS2",59.3,59,5760,6.5,6.56,3.87
1.21,"Premium","I","SI1",61.6,56,5760,6.89,6.85,4.23
1.22,"Ideal","I","VS2",59.5,57,5761,6.91,6.97,4.13
1.27,"Ideal","F","SI1",61.8,57,5761,6.96,6.89,4.28
1.27,"Premium","J","VVS1",60.1,58,5761,7.06,6.99,4.22
1.35,"Ideal","F","SI2",62.9,56,5761,7.05,7.03,4.43
1.05,"Premium","D","SI1",60.5,60,5762,6.62,6.53,3.98
1.23,"Ideal","J","VS2",61.7,57,5763,6.87,6.8,4.22
1.23,"Very Good","I","SI1",60.5,58,5763,6.9,6.94,4.19
1.2,"Ideal","I","SI1",60.3,56,5763,6.87,6.97,4.17
1.14,"Ideal","H","SI1",62.2,54,5763,6.69,6.74,4.18
1.07,"Premium","H","VS1",62.5,56,5764,6.6,6.52,4.1
1.68,"Good","E","I1",64.3,60,5765,7.44,7.48,4.8
1.2,"Ideal","I","VS1",59.3,57,5765,6.95,7.04,4.15
1.38,"Ideal","J","SI2",61,56,5765,7.22,7.26,4.42
1.33,"Premium","I","SI2",62.3,59,5765,7.01,6.98,4.36
1,"Very Good","G","VS2",59,62,5766,6.49,6.56,3.85
1,"Good","G","VS2",59.3,61,5766,6.51,6.57,3.88
1.04,"Premium","E","SI1",59.6,59,5766,6.59,6.56,3.92
1.2,"Ideal","G","VS1",61.7,56,5766,6.84,6.77,4.2
1.56,"Ideal","J","SI2",62.1,55,5766,7.45,7.41,4.62
1.04,"Good","E","SI1",63.8,58,5766,6.46,6.39,4.1
1.07,"Very Good","D","SI1",61.8,61,5767,6.54,6.57,4.05
1.07,"Ideal","D","SI1",61.8,55,5767,6.54,6.59,4.06
0.96,"Ideal","F","VS1",61.2,56,5767,6.34,6.38,3.89
1.02,"Ideal","I","VVS2",62.1,54,5767,6.47,6.51,4.03
1.51,"Premium","H","SI2",60.7,59,5767,7.42,7.37,4.49
1.23,"Ideal","H","SI1",63,55,5768,6.78,6.72,4.27
1.03,"Good","H","SI2",63.8,63,5768,6.36,6.3,4.04
1.09,"Ideal","F","SI1",62,56,5768,6.61,6.56,4.08
1.23,"Premium","J","VVS2",61.2,57,5768,6.92,6.86,4.22
1.11,"Good","F","SI1",63.1,56,5769,6.59,6.63,4.17
1.1,"Very Good","F","SI1",58.9,63,5769,6.73,6.78,3.98
1.05,"Very Good","E","SI1",60.7,56,5770,6.54,6.6,3.99
1.13,"Fair","H","SI1",65.3,59,5771,6.52,6.44,4.23
0.9,"Good","G","IF",63.1,58,5771,6.09,6.18,3.87
1.09,"Very Good","E","SI1",62.8,56,5771,6.53,6.6,4.12
1.29,"Very Good","I","SI1",63.6,57,5771,6.88,6.92,4.39
1.29,"Ideal","J","VS2",62.1,59,5771,6.92,6.96,4.31
1.22,"Premium","H","VS1",62.2,58,5773,6.84,6.76,4.23
1.02,"Ideal","F","SI1",62.3,56,5773,6.41,6.44,4
1.1,"Premium","E","SI1",62.9,58,5773,6.62,6.55,4.14
1.22,"Ideal","H","VS1",62.7,55,5773,6.82,6.73,4.25
1.03,"Premium","F","VS2",62.6,58,5774,6.45,6.4,4.02
1,"Premium","D","SI1",60.3,59,5775,6.44,6.47,3.89
1,"Ideal","D","SI1",60.6,56,5775,6.5,6.54,3.95
1,"Ideal","D","SI1",60.5,57,5775,6.48,6.52,3.93
1,"Premium","D","SI1",62.5,59,5775,6.32,6.38,3.97
1.25,"Very Good","H","SI2",62.8,55,5775,6.82,6.87,4.3
1,"Premium","D","SI1",61.4,58,5775,6.37,6.43,3.93
1.08,"Premium","H","VS2",62.9,55,5775,6.59,6.54,4.13
1.24,"Premium","E","SI1",58.5,60,5775,7.08,7.01,4.11
1.04,"Premium","H","VS2",60.4,59,5777,6.66,6.51,3.98
1.01,"Very Good","E","VS2",61.7,56,5777,6.41,6.45,3.97
1.01,"Ideal","H","VS1",62.6,57,5777,6.37,6.4,4
1.02,"Very Good","D","SI1",63.3,60,5778,6.33,6.38,4.02
1.34,"Ideal","I","SI2",61.3,55,5778,7.16,7.12,4.38
1.34,"Premium","J","VS2",62.6,58,5778,7.08,7.01,4.41
1.01,"Very Good","G","VS2",62.9,60,5779,6.28,6.35,3.97
1.13,"Premium","H","VS2",62.4,58,5779,6.61,6.66,4.14
0.92,"Very Good","D","SI1",60.8,58,5779,6.24,6.27,3.8
1.2,"Good","H","SI1",63.7,58,5779,6.72,6.68,4.27
1.2,"Premium","H","SI2",61.4,58,5779,6.81,6.77,4.17
0.92,"Ideal","D","SI1",62.3,56,5779,6.2,6.23,3.87
1.29,"Ideal","J","VS1",62,57,5779,6.98,6.92,4.31
1.2,"Premium","E","SI2",60.4,58,5779,6.95,6.89,4.18
1.11,"Very Good","H","SI1",61.9,58,5780,6.63,6.65,4.11
1.01,"Premium","D","SI1",60,59,5780,6.51,6.45,3.89
1.01,"Premium","D","SI1",61.2,60,5780,6.47,6.41,3.94
1.11,"Premium","H","VS2",62.6,58,5781,6.63,6.59,4.14
1.16,"Premium","F","VS2",60.5,59,5781,6.86,6.8,4.13
1.24,"Very Good","J","VS1",62.1,58,5783,6.85,6.96,4.29
1.24,"Very Good","J","VS1",62.4,59.4,5783,6.81,6.89,4.27
1.24,"Very Good","I","VS2",60.1,59,5783,6.95,7.02,4.2
1.06,"Premium","H","VS2",62.6,58,5783,6.49,6.54,4.08
1.06,"Premium","H","VS2",62,58,5783,6.5,6.57,4.05
1.06,"Very Good","H","VS2",62.5,57,5783,6.47,6.49,4.05
1.09,"Very Good","G","VS2",59.9,56,5783,6.59,6.73,3.99
1,"Good","E","SI1",61.6,62,5784,6.35,6.42,3.93
1.01,"Fair","F","VS2",65.1,59,5784,6.17,6.21,4.03
1.33,"Very Good","J","VS2",62.7,59,5785,6.97,7.01,4.38
1.01,"Good","F","VS1",64,56,5786,6.37,6.32,4.06
1.23,"Premium","G","VS1",62.2,58,5786,6.78,6.74,4.27
1.34,"Very Good","J","SI2",62.3,61,5787,6.97,7.05,4.37
1.01,"Premium","G","VS2",62.4,59,5787,6.45,6.41,4.01
1.21,"Good","E","SI2",64,62,5787,6.65,6.59,4.24
1.3,"Premium","F","SI2",61.6,58,5788,7.07,6.92,4.33
1.23,"Very Good","I","VS2",59.7,58,5789,6.94,7.02,4.17
1.01,"Very Good","F","SI1",62.3,55,5789,6.38,6.42,3.99
1.08,"Ideal","H","VS1",61.9,57,5791,6.58,6.64,4.09
1.03,"Premium","G","SI1",59.5,60,5791,6.6,6.54,3.91
1.26,"Ideal","G","VS2",61.5,57,5792,6.94,6.89,4.25
1.16,"Ideal","D","SI2",62.1,54,5793,6.74,6.79,4.2
1.21,"Premium","H","SI1",62.8,59,5793,6.72,6.68,4.21
1.22,"Premium","F","SI2",62.5,57,5794,6.78,6.73,4.22
0.9,"Very Good","D","VS1",59.1,60,5795,6.24,6.28,3.7
0.91,"Ideal","G","VS1",62.1,57,5795,6.17,6.2,3.84
1.28,"Ideal","J","VS2",62.8,57,5795,6.93,6.87,4.33
1.04,"Ideal","F","SI1",60.9,56,5795,6.61,6.56,4.01
1.38,"Ideal","I","SI2",61.8,57,5796,7.14,7.1,4.4
1.24,"Ideal","H","SI2",62,56,5797,6.87,6.9,4.27
1.24,"Ideal","I","SI1",62.1,56,5797,6.84,6.88,4.26
1.01,"Fair","D","VS2",59.1,68,5797,6.56,6.44,3.84
1,"Ideal","F","SI2",62.4,57,5798,6.37,6.42,3.99
1.06,"Ideal","E","SI1",61.6,56,5798,6.55,6.59,4.05
1.16,"Very Good","H","SI2",62.8,59,5799,6.7,6.64,4.19
1.09,"Premium","D","SI1",61.6,58,5799,6.61,6.57,4.06
1.35,"Premium","G","SI1",62.4,58,5799,7.07,6.97,4.38
1.32,"Premium","J","VS2",60.4,58,5800,7.11,7.14,4.3
1.03,"Very Good","E","VS2",61.3,61,5800,6.46,6.53,3.98
1.18,"Premium","H","SI1",61.8,58,5801,6.79,6.74,4.18
1.51,"Fair","J","SI2",65.1,59,5801,7.13,7.09,4.63
1.14,"Premium","G","SI1",60,55,5801,6.85,6.79,4.09
1.19,"Premium","H","SI1",62.7,56,5802,6.76,6.7,4.22
1.11,"Premium","E","SI1",61.3,58,5802,6.61,6.66,4.07
1.02,"Very Good","D","SI1",64.2,58,5803,6.32,6.35,4.07
1,"Very Good","F","SI1",61,60,5804,6.38,6.43,3.91
1.03,"Ideal","D","SI1",61.2,55,5804,6.51,6.57,4
1.03,"Ideal","D","SI1",61.6,55,5804,6.49,6.53,4.01
1.03,"Ideal","D","SI1",61,57,5804,6.48,6.53,3.97
1,"Ideal","D","SI1",61.9,57,5804,6.39,6.41,3.96
1.16,"Ideal","D","SI1",62,56,5805,6.73,6.76,4.18
1.08,"Very Good","E","SI2",63,56,5805,6.5,6.52,4.1
1.04,"Ideal","H","VS2",60.7,56,5805,6.56,6.61,4
0.92,"Ideal","F","VS2",61.2,56,5805,6.25,6.3,3.84
1.1,"Premium","H","VS2",61.2,58,5805,6.75,6.64,4.1
1,"Premium","G","VS2",63,59,5806,6.4,6.36,4.02
1,"Premium","G","VS2",62.9,56,5806,6.42,6.27,3.99
1,"Very Good","G","VS2",63.4,57,5806,6.31,6.27,3.99
1,"Very Good","G","VS2",63.1,61,5806,6.38,6.33,4.01
1,"Premium","G","VS2",62.1,57,5806,6.43,6.39,3.98
1.02,"Ideal","E","SI1",61.9,55,5806,6.49,6.46,4.01
1.22,"Ideal","I","SI1",60.2,58,5807,6.96,6.9,4.17
1.22,"Ideal","I","SI1",60.2,57,5807,6.99,6.93,4.19
1.22,"Ideal","H","SI2",61.1,57,5807,6.9,5.92,4.22
1.22,"Ideal","H","SI2",61.7,56,5807,6.91,6.83,4.24
1.22,"Ideal","I","SI1",62.6,57,5807,6.8,6.77,4.25
1.5,"Very Good","G","I1",60.3,61,5808,7.34,7.39,4.44
1.32,"Ideal","J","VS1",62.5,57,5808,7,7.04,4.39
1.14,"Premium","H","VS1",62,62,5809,6.74,6.65,4.15
1.24,"Good","E","SI2",58.5,57,5809,7.03,7.1,4.13
1.14,"Premium","D","SI1",60.5,59,5809,6.79,6.73,4.09
1.25,"Ideal","H","SI2",61.2,57,5810,6.93,6.89,4.23
1.01,"Very Good","D","SI1",61.8,58,5812,6.33,6.38,3.93
1.01,"Ideal","D","SI1",61.4,59,5812,6.4,6.44,3.94
1.06,"Premium","G","VS2",62.3,59,5813,6.52,6.49,4.05
1.13,"Ideal","I","VS1",61.6,54,5813,6.72,6.74,4.15
1.07,"Premium","F","SI1",61.7,56,5813,6.66,6.5,4.06
1.02,"Very Good","E","SI1",62.6,58,5814,6.4,6.45,4.02
1.21,"Ideal","H","SI2",62,54.5,5814,6.81,6.87,4.25
1.03,"Premium","G","VS2",62.2,56,5814,6.51,6.48,4.04
1.01,"Very Good","D","SI1",61.6,59,5815,6.42,6.47,3.97
1.29,"Premium","J","VS2",60.5,58,5815,7.07,6.99,4.25
1.18,"Very Good","H","SI1",63.3,55,5815,6.75,6.72,4.26
1.02,"Good","G","VS2",63.6,57,5816,6.38,6.41,4.07
1.02,"Ideal","G","VS2",62.6,57,5816,6.41,6.43,4.02
1.02,"Ideal","G","VS2",62,57,5816,6.38,6.46,3.98
1.09,"Ideal","F","SI1",62,56,5816,6.56,6.61,4.08
1.09,"Ideal","F","SI1",62,56,5816,6.59,6.61,4.09
1.2,"Very Good","I","SI1",62.4,59,5816,6.73,6.79,4.22
0.3,"Ideal","H","VVS2",61.3,57,605,4.31,4.33,2.65
0.3,"Good","H","VVS2",63.6,55,605,4.24,4.28,2.71
0.3,"Ideal","F","VS2",62.7,57,605,4.27,4.31,2.69
0.3,"Premium","G","VS1",60,60,605,4.3,4.33,2.59
0.3,"Very Good","H","VVS2",61,61,605,4.3,4.32,2.63
0.3,"Ideal","H","VVS2",61.5,56,605,4.33,4.35,2.67
0.3,"Premium","F","VS2",60.7,58,605,4.32,4.35,2.63
0.3,"Ideal","G","VS1",61.8,54,605,4.29,4.32,2.66
0.3,"Ideal","H","VVS2",62.2,57,605,4.26,4.29,2.66
0.3,"Very Good","G","VS1",62.2,59,605,4.24,4.28,2.65
0.3,"Premium","F","VS2",61.4,60,605,4.27,4.3,2.63
0.3,"Premium","F","VS2",62.2,58,605,4.28,4.31,2.67
0.3,"Very Good","G","VS1",62.8,58,605,4.26,4.28,2.68
0.3,"Very Good","G","VS1",62.8,59,605,4.23,4.27,2.67
0.3,"Ideal","H","VVS2",61.7,54,605,4.31,4.34,2.67
0.3,"Premium","H","VVS2",62.4,58,605,4.26,4.3,2.67
0.3,"Ideal","F","VS2",61.8,56,605,4.3,4.31,2.66
0.3,"Very Good","G","VS1",60.3,62,605,4.3,4.33,2.6
