"carat","cut","color","clarity","depth","table","price","x","y","z"
1.05,"Premium","H","SI1",59.3,58,5161,6.65,6.61,3.93
1.28,"Premium","H","SI2",62.5,62,5161,6.89,6.84,4.3
1.23,"Ideal","F","SI2",61.9,56,5163,6.89,6.93,4.28
1.06,"Very Good","G","SI1",63.4,58,5163,6.44,6.47,4.09
1.17,"Very Good","E","SI2",62.5,59,5163,6.65,6.7,4.17
1.18,"Ideal","I","SI2",61.9,54,5163,6.77,6.84,4.21
1.04,"Ideal","E","SI2",61.6,55,5163,6.51,6.54,4.02
1.09,"Ideal","D","SI2",62.1,56,5164,6.56,6.59,4.08
1.09,"Premium","D","SI2",61.2,60,5164,6.6,6.64,4.05
1.08,"Ideal","F","SI2",61.3,55,5164,6.59,6.62,4.05
1.13,"Ideal","G","SI2",62.9,54,5164,6.72,6.67,4.21
1.16,"Premium","F","SI2",62.1,59,5164,6.76,6.71,4.18
1.16,"Premium","F","SI2",62.4,59,5164,6.72,6.64,4.17
1.01,"Very Good","I","VS1",61.7,59,5165,6.45,6.51,4
1.09,"Very Good","E","SI2",62.2,58,5165,6.54,6.61,4.09
1.13,"Ideal","I","VS2",62.2,55,5165,6.69,6.67,4.15
1.22,"Premium","I","SI2",62.9,56,5165,6.84,6.79,4.29
1.1,"Premium","D","SI1",60.4,59,5166,6.66,6.69,4.03
1.01,"Premium","H","VS2",59.1,58,5166,6.58,6.59,3.89
1.01,"Ideal","H","VS2",62.7,56,5166,6.35,6.4,4
1.01,"Good","H","VS2",63.1,59,5166,6.3,6.34,3.99
1.01,"Premium","H","VS2",61.6,59,5166,6.45,6.47,3.98
1.01,"Premium","H","VS2",61.6,59,5166,6.39,6.41,3.94
1.01,"Premium","H","VS2",61.3,59,5166,6.41,6.45,3.94
1.01,"Very Good","D","SI2",64,56,5166,6.3,6.38,4.06
1.01,"Ideal","G","SI1",62.2,55,5166,6.44,6.46,4.01
1.25,"Premium","J","SI1",62,58,5166,6.9,6.88,4.27
1.25,"Premium","I","SI2",60.5,58,5166,7,6.96,4.22
1.05,"Premium","H","VS2",62.3,57,5166,6.49,6.45,4.03
0.9,"Very Good","F","VS1",61.5,55,5167,6.25,6.28,3.85
1.07,"Ideal","I","VS2",60.6,59,5167,6.64,6.62,4.02
1.09,"Good","F","SI2",60.8,61.4,5167,6.59,6.64,4.02
0.91,"Premium","G","VVS2",61.8,58,5167,6.24,6.16,3.83
0.91,"Premium","D","VS2",62,58,5167,6.2,6.15,3.83
1.35,"Premium","G","SI2",60.5,60,5167,7.16,7.11,4.32
0.91,"Premium","E","VS1",61.9,59,5167,6.23,6.17,3.84
1.18,"Good","D","SI2",60.7,63,5168,6.77,6.81,4.12
1,"Very Good","D","VS2",63.4,59,5169,6.35,6.3,4.01
1.02,"Premium","G","SI1",61.7,58,5169,6.47,6.37,3.96
1.3,"Ideal","G","SI2",61.9,57,5169,7.01,6.95,4.32
1,"Premium","H","VS1",61.8,61,5169,6.4,6.31,3.93
1.25,"Premium","J","VS2",62,59,5170,6.87,6.9,4.27
1.57,"Ideal","H","I1",62.8,56,5170,7.42,7.36,4.64
0.93,"Ideal","H","VS1",61.8,57,5171,6.23,6.27,3.86
1.08,"Fair","H","VVS2",55.9,63,5171,6.9,6.8,3.83
1.08,"Premium","H","SI1",62.6,58,5171,6.56,6.53,4.1
1.02,"Premium","H","VS2",61.9,57,5171,6.5,6.4,3.99
1.16,"Ideal","G","SI2",61.6,55,5171,6.8,6.78,4.18
1.01,"Very Good","H","SI1",63,57,5172,6.34,6.36,4
1.08,"Ideal","I","VS2",61.9,57,5172,6.54,6.61,4.07
1.26,"Premium","J","VS2",62,60,5173,7,6.86,4.3
1.2,"Very Good","D","SI2",63.2,60,5174,6.65,6.54,4.17
1,"Very Good","E","SI1",63.5,61,5174,6.33,6.24,3.99
1.2,"Premium","H","SI2",62.4,61,5174,6.81,6.78,4.24
1.2,"Ideal","I","SI1",62.1,55,5174,6.83,6.79,4.23
1.01,"Very Good","F","SI1",62.7,57,5174,6.32,6.38,3.98
1.01,"Very Good","F","SI1",61,57,5174,6.44,6.54,3.96
1.2,"Ideal","I","SI1",62.2,56,5174,6.75,6.73,4.19
1.14,"Ideal","J","SI1",61.5,56,5174,6.7,6.74,4.13
1,"Good","E","SI1",63.7,60,5174,6.29,6.24,3.99
1,"Good","D","VS2",62.1,64,5174,6.38,6.35,3.95
1,"Premium","D","VS2",62.9,57,5174,6.37,6.32,3.99
1.2,"Premium","H","VVS2",60,60,5174,6.86,6.78,4.09
1,"Premium","E","SI1",61.1,60,5174,6.47,6.42,3.94
1.1,"Ideal","E","SI2",61.6,56,5174,6.64,6.61,4.08
1.1,"Premium","E","SI2",61.7,59,5174,6.64,6.59,4.08
1.23,"Ideal","I","SI2",62.1,56,5175,6.84,6.88,4.26
1.3,"Good","J","VS2",63.6,59,5175,6.87,6.9,4.38
1,"Very Good","E","SI1",63.1,59,5175,6.34,6.4,4.02
1.31,"Premium","E","SI2",61.2,60,5176,7.02,6.93,4.27
0.91,"Ideal","F","SI1",62,55,5176,6.21,6.24,3.86
1.3,"Premium","J","SI1",61.5,58,5176,7.02,6.97,4.3
1.08,"Ideal","D","SI2",59.1,60,5177,6.7,6.76,3.98
1.07,"Premium","G","VS2",59.8,58,5177,6.67,6.63,3.98
1.12,"Ideal","H","SI2",62.4,54,5178,6.65,6.68,4.16
1.11,"Fair","H","SI1",65.7,61,5178,6.42,6.39,4.21
1.13,"Very Good","H","SI2",62,58,5179,6.67,6.71,4.15
1.13,"Premium","E","SI1",60.8,58,5179,6.77,6.71,4.1
1.04,"Premium","H","SI1",60.7,58,5179,6.55,6.53,3.97
1.03,"Ideal","I","VS1",61.3,53,5181,6.54,6.57,4.01
1.23,"Ideal","J","SI1",61.3,54,5181,6.92,6.97,4.26
1.18,"Premium","E","SI2",62.5,60,5181,6.74,6.7,4.2
1.12,"Premium","G","SI1",59.5,62,5181,6.81,6.76,4.04
1.69,"Very Good","J","I1",60.2,61,5182,7.7,7.79,4.66
1.18,"Ideal","J","VS1",61.4,56,5182,6.79,6.82,4.18
1.18,"Ideal","J","VS1",61.7,56,5182,6.79,6.82,4.2
1.01,"Ideal","I","VS1",61.1,54,5182,6.46,6.48,3.95
1.18,"Ideal","H","SI2",61.2,57,5182,6.81,6.86,4.18
0.92,"Very Good","G","VVS2",62.3,57,5183,6.19,6.27,3.88
1.02,"Premium","E","SI1",62.6,58,5183,6.44,6.47,4.05
1.2,"Very Good","G","SI2",62.1,56,5183,6.79,6.87,4.24
1.02,"Premium","E","SI1",61.5,58,5183,6.46,6.51,3.99
1.02,"Good","E","SI1",63.2,61,5183,6.31,6.37,4.01
1.06,"Premium","G","SI1",62.7,56,5183,6.55,6.46,4.08
1.23,"Premium","H","SI1",62.1,58,5183,6.85,6.78,4.23
1.01,"Ideal","F","SI1",62,57,5184,6.38,6.42,3.97
1.21,"Premium","I","SI2",62.7,55,5184,6.84,6.79,4.27
1.21,"Premium","G","SI2",59.1,55,5184,7.04,6.98,4.14
1.21,"Ideal","I","SI2",60.6,56,5184,6.94,6.92,4.2
1.01,"Fair","E","SI1",56.8,61,5185,6.59,6.62,3.75
1.01,"Very Good","H","VS2",62,59,5186,6.45,6.48,4.01
1.15,"Very Good","D","SI2",61.8,61,5186,6.62,6.69,4.11
1.09,"Premium","D","SI2",60.3,60,5186,6.68,6.61,4.01
1.05,"Fair","F","SI1",64.6,57,5186,6.39,6.33,4.11
1.31,"Very Good","I","SI2",59.6,60,5187,7.09,7.17,4.25
1.06,"Ideal","H","SI1",61.7,56,5188,6.58,6.55,4.05
1.01,"Ideal","H","SI1",62.1,59,5189,6.38,6.43,3.98
1.08,"Very Good","E","SI1",63.1,59,5189,6.53,6.49,4.11
1.04,"Ideal","H","VS2",61,57,5189,6.56,6.53,3.99
1.08,"Ideal","E","SI1",62.6,57,5189,6.56,6.53,4.1
1.01,"Premium","H","VS2",61,61,5190,6.47,6.39,3.92
1.21,"Very Good","H","SI2",62.1,60,5190,6.77,6.82,4.22
1.21,"Very Good","I","SI1",61.2,62,5190,6.81,6.84,4.18
1.18,"Premium","G","SI2",61.4,58,5190,6.82,6.77,4.17
1.18,"Premium","G","SI2",62.5,54,5190,6.81,6.78,4.25
1.23,"Very Good","I","SI2",62.6,59,5191,6.78,6.86,4.27
1.15,"Premium","H","VS2",60.2,58,5191,6.86,6.8,4.11
1.01,"Very Good","G","SI1",63.7,60,5192,6.31,6.35,4.03
1.11,"Very Good","H","SI1",60.8,60,5192,6.62,6.77,4.07
1.11,"Very Good","H","SI1",63.2,58,5192,6.53,6.61,4.15
1.05,"Ideal","G","SI1",61.8,56,5192,6.5,6.54,4.03
1.22,"Ideal","J","SI1",62.3,55,5192,6.91,6.83,4.28
1.22,"Very Good","H","SI2",63.1,59,5192,6.81,6.75,4.28
1.22,"Premium","H","SI2",61.6,59,5192,6.82,6.75,4.18
1.15,"Very Good","E","SI2",63.1,63,5193,6.63,6.53,4.15
1.15,"Premium","E","SI2",61.7,59,5193,6.7,6.66,4.12
1.13,"Premium","H","SI1",62.3,58,5194,6.68,6.67,4.16
1.06,"Ideal","H","SI1",61.4,55,5194,6.62,6.58,4.05
0.9,"Very Good","D","VS1",58.9,59,5195,6.22,6.31,3.69
1.02,"Ideal","F","SI1",60.3,60,5195,6.55,6.51,3.94
1.1,"Very Good","I","VS1",60.8,58.3,5196,6.63,6.68,4.04
1,"Premium","F","SI1",62.3,59,5197,6.37,6.43,3.99
1,"Premium","F","SI1",61.2,58,5197,6.4,6.44,3.93
1,"Premium","F","SI1",60.3,58,5197,6.43,6.47,3.89
1,"Ideal","F","SI1",62,57,5197,6.37,6.43,3.97
1,"Ideal","F","SI1",61.5,57,5197,6.41,6.46,3.96
1,"Premium","F","SI1",60.7,60,5197,6.36,6.4,3.87
1,"Premium","F","SI1",61.6,60,5197,6.31,6.41,3.9
1,"Ideal","F","SI1",61.9,56,5197,6.36,6.41,3.95
1.25,"Good","I","SI2",63.3,55.8,5197,6.83,6.87,4.34
1,"Premium","F","SI1",62.7,59,5197,6.36,6.4,4
1,"Premium","F","SI1",62.6,60,5197,6.3,6.32,3.95
1,"Very Good","F","SI1",61.6,61,5197,6.3,6.37,3.9
1.05,"Very Good","G","SI1",61.6,57,5197,6.51,6.54,4.02
1.01,"Good","H","SI1",59.5,62,5197,6.49,6.55,3.88
1.02,"Good","D","SI1",57.2,54,5198,6.66,6.62,3.8
1.19,"Fair","I","SI1",64.9,58,5198,6.64,6.55,4.28
1.02,"Premium","D","SI2",59.7,60,5198,6.58,6.55,3.92
1.02,"Very Good","D","SI1",63.2,58,5198,6.41,6.35,4.03
1.01,"Good","G","VS2",63.1,55,5199,6.36,6.38,4.02
1.01,"Premium","H","VS1",62.7,58,5199,6.37,6.39,4
1.04,"Ideal","I","VS1",62.4,57,5199,6.44,6.48,4.03
1.1,"Ideal","I","SI1",61.6,55,5199,6.66,6.68,4.11
1.05,"Ideal","H","SI1",61.1,56,5200,6.52,6.58,4
1.01,"Ideal","H","SI1",60.4,58,5200,6.47,6.5,3.92
0.9,"Good","E","VS1",62.7,58,5201,6.07,6.12,3.82
0.92,"Very Good","D","VS1",60.6,61,5202,6.21,6.29,3.79
1.01,"Premium","F","SI1",62.6,58,5202,6.37,6.32,3.97
1.01,"Premium","F","SI1",61.7,58,5202,6.44,6.39,3.96
2.06,"Premium","J","I1",61.2,58,5203,8.1,8.07,4.95
1.01,"Premium","H","SI1",61.8,59,5204,6.38,6.33,3.93
1.01,"Very Good","H","VS2",61.6,60,5204,6.46,6.39,3.96
1.05,"Ideal","G","SI1",59.7,56,5204,6.67,6.64,3.97
1.01,"Ideal","G","SI1",60.8,56,5204,6.53,6.49,3.96
1.01,"Premium","G","SI1",60,58,5204,6.54,6.5,3.91
1.05,"Ideal","D","SI2",61.9,56,5204,6.53,6.5,4.03
1.06,"Premium","H","VS2",60.8,59,5205,6.55,6.58,3.99
1.01,"Premium","D","SI2",59.3,59,5206,6.57,6.54,3.89
1.16,"Ideal","G","SI2",61.5,54,5206,6.75,6.78,4.16
1.01,"Ideal","E","SI1",61.6,57,5206,6.44,6.49,3.98
1.03,"Ideal","I","VS1",60.9,56,5206,6.52,6.59,3.99
1.01,"Ideal","D","SI2",62.5,57,5206,6.39,6.35,3.98
1.26,"Premium","I","SI2",60.1,59,5207,7.03,6.99,4.21
1.07,"Ideal","I","VS1",62,57,5207,6.5,6.56,4.05
1.16,"Ideal","I","VS2",61.5,57,5207,6.75,6.78,4.16
0.77,"Ideal","D","VVS2",62.3,57,5207,5.83,5.85,3.64
1.26,"Premium","J","SI1",61.7,58,5207,6.99,6.91,4.29
1,"Premium","H","VS2",59.3,61,5208,6.47,6.45,3.83
1.5,"Good","H","SI2",64,61,5208,7.18,7.14,4.58
1.5,"Good","H","SI2",64,61,5208,7.18,7.14,4.58
1.24,"Fair","H","SI2",65,54,5208,6.76,6.73,4.38
1.24,"Premium","I","SI1",62.9,60,5208,6.8,6.74,4.26
1,"Good","H","VS2",56.9,63,5208,6.6,6.57,3.75
1.23,"Premium","J","VS1",60.1,60,5209,6.9,6.95,4.16
1.29,"Very Good","J","SI1",61.2,58,5209,6.97,7.02,4.28
1.01,"Premium","D","SI1",61.7,59,5210,6.4,6.43,3.96
0.92,"Very Good","E","VS1",61.3,57,5210,6.22,6.27,3.83
1.21,"Very Good","J","VS2",61.5,58,5211,6.85,6.9,4.23
1.26,"Good","J","VS2",63.2,57.3,5211,6.81,6.86,4.32
1.2,"Very Good","H","SI2",58.8,61,5211,6.94,6.98,4.09
1.2,"Very Good","I","SI1",62.9,57,5211,6.73,6.78,4.25
1.2,"Good","I","SI1",62.3,58,5211,6.66,6.72,4.17
1.2,"Good","I","SI1",63.9,56,5211,6.62,6.69,4.25
1,"Fair","E","SI1",57.4,62,5212,6.54,6.59,3.77
0.91,"Ideal","F","VS2",62.8,57,5214,6.18,6.2,3.89
1.33,"Premium","H","SI2",61.9,58,5214,7.07,7.01,4.36
1.36,"Very Good","J","SI2",62.6,58,5215,7,7.12,4.42
1.01,"Ideal","F","SI1",59.9,60,5215,6.59,6.53,3.93
1.01,"Very Good","E","SI1",62,61,5216,6.38,6.42,3.97
1.15,"Ideal","I","SI2",61.3,57,5216,6.78,6.71,4.13
1.23,"Very Good","J","VS2",62.9,58,5217,6.75,6.83,4.27
1.02,"Very Good","H","VS2",62.5,56,5217,6.42,6.45,4.02
1.02,"Premium","H","VS2",62.5,60,5217,6.38,6.43,4
1.02,"Premium","H","VS2",61.2,58,5217,6.47,6.5,3.97
1.23,"Ideal","J","VS2",61.5,57,5217,6.9,6.95,4.26
1.21,"Premium","H","SI2",61.9,55,5218,6.84,6.79,4.22
1.21,"Premium","H","SI2",61.9,55,5218,6.84,6.79,4.22
0.9,"Very Good","F","VS2",61.8,57,5218,6.16,6.23,3.83
1.1,"Very Good","F","VS2",63.5,55,5218,6.58,6.52,4.16
1.21,"Premium","H","SI2",60.9,61,5218,6.88,6.82,4.17
1.21,"Ideal","I","SI1",62.4,55,5218,6.81,6.78,4.24
1.21,"Premium","I","SI1",62.8,57,5218,6.74,6.67,4.21
1.09,"Premium","H","SI1",61.6,57,5219,6.63,6.59,4.07
1.09,"Premium","H","SI1",62.4,59,5219,6.53,6.48,4.06
1,"Good","H","VS1",61.8,61,5219,6.4,6.31,3.93
1.02,"Good","D","SI1",61,63,5219,6.48,6.54,3.97
1.09,"Ideal","H","SI1",62.3,55,5219,6.61,6.58,4.11
1.09,"Ideal","H","SI1",61.1,57,5219,6.71,6.62,4.07
1.09,"Ideal","H","SI1",61.1,57,5219,6.69,6.6,4.1
1.09,"Ideal","H","SI1",62.5,56,5219,6.58,6.53,4.1
1.13,"Premium","E","SI2",60.4,59,5220,6.7,6.75,4.06
1.13,"Very Good","I","VS1",61.7,54,5220,6.71,6.74,4.15
1.07,"Ideal","H","SI1",62.1,57,5220,6.5,6.55,4.05
1.04,"Ideal","F","SI1",61.4,59,5220,6.46,6.5,3.98
1.2,"Very Good","H","SI2",63.5,57,5221,6.67,6.71,4.25
1.24,"Ideal","I","SI2",61.9,57,5221,6.87,6.92,4.27
1,"Premium","F","SI1",62.3,59,5221,6.44,6.36,3.99
1,"Ideal","F","SI1",62.7,57,5221,6.44,6.38,4.02
1.11,"Good","I","VVS2",60.1,64,5221,6.73,6.62,4.02
1.02,"Very Good","F","SI1",62.2,56,5222,6.39,6.43,3.99
0.9,"Ideal","H","VS1",62.2,56,5222,6.16,6.18,3.84
1.28,"Very Good","F","SI2",62.5,55,5223,6.91,7,4.35
1.06,"Ideal","E","SI2",62.2,55,5223,6.51,6.54,4.06
1.04,"Premium","G","SI1",62.7,59,5223,6.47,6.41,4.04
1.15,"Ideal","G","SI1",61.7,56,5224,6.72,6.76,4.16
1.01,"Very Good","E","SI1",59.5,60,5224,6.49,6.55,3.88
1.01,"Very Good","E","SI1",62.3,60,5224,6.36,6.39,3.97
1.01,"Very Good","E","SI1",59.9,59,5224,6.46,6.49,3.88
1.27,"Very Good","J","SI1",60.9,59,5224,6.96,7.04,4.26
0.91,"Good","F","VVS2",62.6,61,5225,6.12,6.19,3.85
1.2,"Very Good","J","VS1",62.9,60,5226,6.64,6.69,4.19
1.21,"Ideal","G","SI2",62.1,57,5226,6.8,6.85,4.24
1.1,"Very Good","D","SI2",61.6,57,5226,6.61,6.67,4.09
1.2,"Very Good","I","SI1",61.2,62,5226,6.75,6.84,4.16
1.01,"Good","E","SI1",63.6,60,5226,6.38,6.32,4.04
1.01,"Very Good","E","SI1",63.4,60,5226,6.34,6.3,4.01
1.01,"Good","E","SI1",63.7,58,5226,6.36,6.32,4.04
1.01,"Premium","E","SI1",59,59,5226,6.6,6.56,3.88
1.22,"Premium","I","SI2",62.5,58,5226,6.8,6.76,4.24
1.1,"Ideal","G","SI1",62.3,56,5226,6.64,6.58,4.12
1.22,"Premium","G","SI2",61.6,62,5226,6.79,6.75,4.17
1.22,"Ideal","I","SI2",61.3,57,5226,6.91,6.85,4.22
1.02,"Premium","G","SI1",58.9,59,5226,6.59,6.55,3.87
1.01,"Premium","E","SI1",60.5,62,5226,6.5,6.46,3.92
0.9,"Ideal","D","SI1",61.2,55,5226,6.25,6.21,3.81
1.01,"Premium","E","SI1",62.8,60,5226,6.39,6.38,4.01
1.01,"Very Good","F","VS2",63.1,57,5226,6.39,6.29,4
1.01,"Fair","F","VS2",64.5,58,5226,6.28,6.18,4.02
1.01,"Very Good","E","SI1",63.1,58,5226,6.4,6.31,4.01
1,"Very Good","G","VS2",62.8,57,5227,6.33,6.37,3.99
1,"Very Good","D","SI2",60.5,60,5227,6.41,6.44,3.89
1.05,"Premium","H","SI1",61.3,58,5228,6.52,6.47,3.98
1.14,"Premium","F","SI1",62.5,59,5228,6.67,6.65,4.16
0.91,"Premium","E","VS1",62.9,56,5228,6.21,6.13,3.88
1.01,"Very Good","E","SI1",62.4,58,5229,6.36,6.4,3.99
1.04,"Ideal","I","VS1",61.8,56,5229,6.49,6.51,4.02
1.01,"Good","H","VS2",60.8,61,5229,6.43,6.5,3.93
1.24,"Very Good","H","SI2",61,59,5231,6.93,7,4.25
1.04,"Very Good","E","SI1",60.8,60,5231,6.49,6.56,3.97
1.01,"Very Good","G","SI1",62.7,58,5231,6.35,6.4,4
1.24,"Very Good","J","SI1",60,59,5231,6.99,7.04,4.21
1.01,"Ideal","I","VS1",60.3,57,5231,6.51,6.53,3.93
1.11,"Ideal","G","SI2",60.7,59,5231,6.72,6.76,4.09
0.26,"Very Good","E","VVS2",63,58,597,4,4.03,2.53
0.26,"Very Good","E","VVS2",61.5,58,597,4.08,4.12,2.52
0.26,"Very Good","E","VVS2",62.6,58,597,4.07,4.11,2.56
0.26,"Very Good","D","VVS2",59.1,59,597,4.21,4.28,2.51
0.26,"Very Good","D","VVS2",60.4,59,597,4.15,4.19,2.52
0.26,"Very Good","F","VVS1",58.7,58,597,4.24,4.25,2.49
0.26,"Very Good","F","VVS1",62,59,597,4.08,4.15,2.55
0.26,"Very Good","E","VVS1",61.4,58,597,4.12,4.15,2.54
0.26,"Very Good","E","VVS1",59.9,58,597,4.17,4.18,2.5
0.26,"Ideal","E","VVS2",61.6,57,597,4.13,4.18,2.56
0.26,"Ideal","E","VVS2",60.7,56,597,4.13,4.17,2.52
0.4,"Ideal","F","SI2",62.5,53,597,4.71,4.76,2.96
0.4,"Ideal","F","SI2",62,57,597,4.7,4.72,2.92
0.4,"Ideal","F","SI2",62.8,55,597,4.7,4.73,2.96
0.4,"Ideal","F","SI2",62.1,53,597,4.76,4.78,2.96
0.36,"Ideal","E","SI1",60.9,57,597,4.58,4.62,2.8
0.26,"Good","E","VVS1",59.4,61,597,4.13,4.15,2.46
0.26,"Good","E","IF",59.6,61,597,4.13,4.16,2.47
0.36,"Ideal","J","SI1",61.6,56,597,4.61,4.58,2.83
0.39,"Very Good","G","SI2",63.2,57,597,4.65,4.57,2.92
0.3,"Very Good","G","VVS2",60.4,59,598,4.33,4.35,2.62
0.35,"Ideal","I","VVS2",62,54,598,4.54,4.56,2.82
0.35,"Ideal","I","VVS2",61.5,55,598,4.56,4.58,2.81
0.35,"Ideal","I","VVS2",61.5,55,598,4.53,4.57,2.8
0.4,"Ideal","J","VS2",62.3,55,598,4.72,4.75,2.95
0.33,"Ideal","G","VS2",61.3,57,598,4.45,4.49,2.74
0.28,"Ideal","E","VS2",61.5,56,598,4.22,4.24,2.6
