"carat","cut","color","clarity","depth","table","price","x","y","z"
1.54,"Premium","E","VS2",60.8,58,15323,7.44,7.39,4.51
2.51,"Ideal","H","SI1",62.9,56,15324,8.65,8.61,5.43
2,"Fair","E","SI1",65.7,60,15330,7.7,7.8,5.09
1.56,"Very Good","G","VVS1",59.7,59,15334,7.48,7.57,4.49
2.02,"Very Good","D","SI2",60.6,57,15334,8.19,8.25,4.98
2.01,"Very Good","I","VS1",61.5,62,15335,7.94,8.07,4.92
1.5,"Premium","F","VS1",59.6,60,15338,7.41,7.49,4.44
2.03,"Good","I","SI1",62.7,61,15339,8.04,7.93,5.01
2.09,"Premium","I","SI1",60.8,59,15339,8.28,8.24,5.02
1.52,"Ideal","E","VS2",62.4,55,15348,7.32,7.42,4.6
2,"Fair","F","SI2",70.2,57,15351,7.63,7.59,5.34
3.04,"Very Good","I","SI2",63.2,59,15354,9.14,9.07,5.75
1.92,"Very Good","E","SI2",62.5,59,15364,7.85,7.92,4.93
1.53,"Premium","G","VVS2",62.5,60,15365,7.31,7.34,4.58
1.53,"Ideal","G","VVS2",61,55,15365,7.44,7.5,4.56
2.29,"Premium","G","SI2",62.4,60,15366,8.41,8.36,5.23
1.02,"Premium","D","IF",61.5,60,15370,6.52,6.45,3.99
2.01,"Good","I","SI1",62.2,61,15371,7.94,8.01,4.96
2.24,"Premium","I","SI2",61.9,58,15375,8.29,8.36,5.15
1.27,"Ideal","F","IF",61.3,55,15377,6.98,7.02,4.29
1.51,"Ideal","F","VS1",62.5,57,15378,7.33,7.3,4.57
2.01,"Premium","I","VS2",62.1,59,15379,7.98,8.06,4.98
2.2,"Ideal","J","VS2",61.6,57,15384,8.34,8.39,5.15
1.7,"Good","E","VS2",64.1,60,15385,7.43,7.52,4.79
1.36,"Ideal","F","VVS1",61.3,57,15386,7.23,7.13,4.4
2.07,"Premium","I","SI1",59.4,61,15392,8.35,8.31,4.95
2,"Good","E","SI2",64.7,57,15393,7.75,7.86,5.05
2.06,"Premium","I","VS1",58.4,55,15393,8.42,8.35,4.9
2.01,"Good","D","SI2",64.6,55,15394,7.85,7.98,5.11
2.54,"Very Good","I","SI2",63.5,58,15394,8.67,8.56,5.47
1.75,"Premium","E","SI1",60.3,61,15394,7.82,7.74,4.69
1.54,"Ideal","G","VS2",60.8,57,15395,7.44,7.46,4.53
2.01,"Premium","H","VS2",62.6,58,15395,8.03,7.94,5
2.01,"Ideal","H","VS2",63,55,15395,8.03,7.97,5.04
2.25,"Premium","I","SI1",61.3,58,15397,8.52,8.42,0
2.04,"Premium","E","SI2",62.7,60,15398,8.04,8,5.03
1.52,"Premium","G","VVS2",62.9,59,15404,7.29,7.25,4.57
2.04,"Very Good","I","SI1",63.1,58,15412,8.06,7.99,5.06
2.28,"Premium","H","SI2",62.5,58,15413,8.39,8.33,5.23
1.54,"Ideal","G","VVS2",62,54,15415,7.36,7.43,4.59
2.75,"Premium","H","SI2",60.5,61,15415,8.99,8.97,5.48
2.14,"Premium","I","VS2",59.3,59,15418,8.39,8.43,5
1.51,"Good","G","VVS1",57.9,62,15420,7.54,7.53,4.36
1.51,"Premium","G","VVS1",62.2,58,15420,7.33,7.3,4.55
2.2,"Very Good","I","SI2",60.2,60,15424,8.42,8.49,5.09
1.55,"Ideal","F","VS2",61.8,54,15426,7.44,7.48,4.61
1.61,"Ideal","F","VS2",62.9,56,15426,7.52,7.46,4.71
1.61,"Premium","F","VS2",62.3,59,15426,7.53,7.47,4.67
2.26,"Premium","H","SI2",61.3,60,15428,8.5,8.43,5.19
2.47,"Ideal","J","SI2",62.1,57,15430,8.64,8.57,5.34
2.3,"Ideal","G","SI2",61.6,57,15433,8.47,8.41,5.2
1.51,"Very Good","F","VS1",61.7,59,15440,7.29,7.33,4.51
1.5,"Ideal","F","VS2",61.9,56.4,15444,7.31,7.33,4.53
1.54,"Very Good","G","IF",59.4,60,15444,7.55,7.61,4.5
2,"Very Good","H","SI2",62.6,56,15446,7.98,8.09,5.03
2.05,"Ideal","J","VS1",61.8,58,15450,8.12,8.16,5.03
2,"Ideal","H","VS2",62.4,55,15451,8.03,7.94,4.99
2,"Premium","H","SI2",59.7,61,15451,8.2,8.15,4.88
2,"Premium","H","SI2",60.7,60,15451,8.11,8.07,4.91
2.13,"Very Good","G","SI2",61.5,57,15454,8.27,8.34,5.11
1.64,"Ideal","F","VS2",61.8,53,15458,7.62,7.63,4.71
1.78,"Premium","H","VS1",60.2,59,15460,7.83,7.96,4.75
1.59,"Premium","F","VS2",60.2,60,15461,7.59,7.62,4.58
1.11,"Ideal","E","IF",61.8,55,15464,6.65,6.69,4.12
2.18,"Premium","J","VS2",60.1,58,15465,8.46,8.41,5.07
1.53,"Very Good","G","VVS2",62.5,57,15466,7.33,7.38,4.6
2.01,"Good","H","SI1",63.9,59,15467,7.81,7.91,5.02
1.92,"Ideal","H","SI1",61.3,57,15472,8,8.06,4.92
2.1,"Very Good","I","SI1",59.9,61,15474,8.26,8.34,4.97
2.01,"Premium","I","VS1",61.5,62,15475,8.07,7.94,4.92
2.07,"Ideal","H","SI2",61.9,55,15475,8.15,8.23,5.07
1.5,"Premium","F","VS1",59.6,60,15478,7.49,7.41,4.44
2,"Premium","G","SI2",60.1,62,15485,8.07,8,4.83
2,"Very Good","G","SI2",63.5,55,15485,8.03,7.93,5.07
2.11,"Ideal","I","SI1",61,57,15486,8.37,8.29,5.08
1.52,"Ideal","E","VS2",62.4,55,15488,7.42,7.32,4.6
2.06,"Premium","I","SI1",60.8,60,15494,8.25,8.16,4.99
1.21,"Ideal","F","IF",62.8,56,15497,6.75,6.84,4.27
2.02,"Premium","G","SI2",61,58,15498,8.15,8.22,4.99
2.14,"Premium","I","SI1",59.5,59,15499,8.42,8.36,4.99
1.53,"Premium","G","VVS2",62.5,60,15505,7.34,7.31,4.58
1.53,"Ideal","G","VVS2",61,55,15505,7.5,7.44,4.56
1.5,"Very Good","F","VS1",61.9,58,15508,7.34,7.4,4.56
2.19,"Ideal","I","SI2",61.5,57,15509,8.31,8.44,5.15
2,"Very Good","I","VS2",59.5,62,15510,8.13,8.21,4.86
2.1,"Ideal","I","SI2",61.9,56,15511,8.2,8.22,5.08
1.55,"Ideal","G","VVS2",61.9,54,15512,7.41,7.45,4.6
1.51,"Very Good","D","VS1",62.8,57,15513,7.23,7.29,4.56
2.24,"Premium","I","SI2",61.9,58,15515,8.36,8.29,5.15
2.06,"Premium","I","SI1",61,58,15517,8.24,8.19,5.01
2.01,"Premium","I","VS2",62.1,59,15520,8.06,7.98,4.98
1.52,"Premium","F","VS1",61,58,15522,7.42,7.39,4.52
2.01,"Premium","H","VS2",61.1,61,15528,8.14,8.09,4.96
2.01,"Premium","I","SI1",62.4,61,15528,8.01,7.99,4.99
2.01,"Premium","I","SI1",60.9,60,15528,8.1,8.06,4.92
1.51,"Ideal","G","VVS2",62.1,58,15529,7.34,7.31,4.54
2.11,"Very Good","H","SI2",61.5,60,15530,8.22,8.3,5.08
1.51,"Premium","D","VS2",61.7,58,15531,7.33,7.29,4.51
1.3,"Ideal","D","VVS1",61.6,55.7,15535,6.98,7.02,4.31
2,"Fair","E","SI2",59.9,61,15540,8.16,8.04,4.86
2,"Fair","D","SI1",64.8,58,15540,7.98,7.89,5.14
2.04,"Premium","I","SI2",60.2,59,15543,8.28,8.22,4.97
1.75,"Very Good","D","SI1",61.4,60,15544,7.76,7.8,4.78
2.14,"Premium","I","VS2",59.3,59,15559,8.43,8.39,5
2.01,"Premium","G","SI2",59.4,58,15562,8.19,8.15,4.85
2.01,"Fair","G","SI2",65.6,56,15562,7.89,7.84,6.16
2.01,"Ideal","H","SI2",60.1,57,15562,8.24,8.2,4.94
2.01,"Very Good","G","SI2",63.3,58,15563,8.01,8.05,5.08
1.7,"Premium","G","VS2",62.6,61,15568,7.64,7.54,4.75
1.02,"Ideal","D","IF",63,57,15575,6.39,6.35,4.01
1.58,"Ideal","E","VS2",62.7,56,15579,7.45,7.55,4.7
1.51,"Premium","F","VS1",61.7,59,15581,7.33,7.29,4.51
2.22,"Ideal","G","SI2",60.9,57,15584,8.47,8.42,5.14
1.5,"Fair","E","VS1",65.4,57,15584,7.14,7.07,4.65
1.5,"Ideal","F","VS2",61.9,56,15584,7.33,7.31,4.53
1.5,"Very Good","F","VS1",60.5,55,15585,7.39,7.48,4.5
2.01,"Good","I","VS2",59.9,65,15587,8.14,8.19,4.89
2.09,"Ideal","H","SI2",62,59,15589,8.15,8.2,5.07
1.53,"Ideal","F","VS1",61.5,59,15592,7.38,7.46,4.56
1.89,"Very Good","D","SI2",62.7,58,15594,7.75,7.81,4.88
1.5,"Very Good","D","VS1",60.2,59,15600,7.3,7.36,4.41
1.78,"Premium","H","VS1",60.2,59,15601,7.96,7.83,4.75
1.59,"Premium","F","VS2",60.2,60,15602,7.62,7.59,4.58
2.26,"Ideal","I","SI2",61.5,57,15606,8.36,8.44,5.17
2.02,"Premium","H","SI2",61.4,59,15606,8.15,8.08,4.98
1.56,"Ideal","G","VVS2",62.3,54,15609,7.41,7.45,4.63
1.56,"Ideal","G","VVS2",62.5,55,15609,7.39,7.45,4.64
2.15,"Ideal","J","VS1",60.9,55,15613,8.35,8.39,5.1
2.1,"Premium","I","SI1",59.9,61,15615,8.34,8.26,4.97
2.04,"Very Good","H","SI2",62.7,56,15618,8.06,8.12,5.07
2.01,"Very Good","E","SI2",63.3,61,15618,7.86,7.8,4.96
2.01,"Good","H","SI1",60.9,65,15618,8.22,8.18,4.99
1.53,"Good","F","VS1",60.8,61,15619,7.31,7.39,4.47
2.01,"Fair","D","SI2",59.4,66,15627,8.2,8.17,4.86
2.18,"Ideal","I","SI1",61.2,56,15646,8.39,8.51,5.17
2.12,"Ideal","I","SI2",61,57,15647,8.28,8.31,5.06
1.52,"Good","E","VS1",63.9,56,15649,7.21,7.25,4.62
1.52,"Very Good","F","VS2",62.9,53.3,15649,7.31,7.36,4.61
2.04,"Premium","G","SI2",60.3,59,15651,8.23,8.3,4.98
2.01,"Premium","H","VS2",62.8,59,15651,8.03,7.97,5.02
2,"Premium","I","VS2",59.5,62,15651,8.21,8.13,4.86
2.1,"Ideal","I","SI2",61.9,56,15653,8.22,8.2,5.08
2.08,"Premium","I","VVS1",62.2,58,15654,8.22,8.18,5.1
1.55,"Very Good","F","VS1",61.6,56,15658,7.38,7.45,4.57
1.7,"Premium","E","SI1",62.3,57,15662,7.68,7.6,4.76
1.42,"Very Good","F","VVS1",58.4,62,15665,7.35,7.38,4.3
2.02,"Very Good","H","SI2",62.7,59,15666,8.04,7.98,5.02
1.71,"Premium","G","VS2",59.3,60,15671,7.86,7.81,4.65
1.04,"Premium","D","IF",60.6,56,15671,6.6,6.54,3.98
2.01,"Premium","H","SI2",62.2,61,15673,8.08,8.04,5.01
2.01,"Very Good","I","VS2",62.5,61,15675,7.97,8.03,5
2.01,"Ideal","I","SI1",62.3,57,15680,8.04,8.08,5.02
2.03,"Premium","I","SI1",61.4,58,15683,8.13,8.09,4.98
2.18,"Very Good","I","SI2",58.9,60,15684,8.51,8.55,5.02
1.2,"Premium","D","VVS1",62.1,59,15686,0,0,0
1.51,"Ideal","F","VS2",62.4,53,15688,7.37,7.32,4.58
2.03,"Very Good","E","SI2",63,61,15690,7.99,8.04,5.05
2.06,"Ideal","I","VS2",59.2,57,15691,8.39,8.29,4.94
2,"Very Good","H","SI2",63,59,15694,7.94,8.07,5.04
2.02,"Fair","H","SI1",56.2,61,15695,8.8,8.33,4.81
2.08,"Very Good","H","SI2",59,59,15696,8.37,8.41,4.95
1.63,"Ideal","G","VS1",61.7,55,15697,7.56,7.6,4.68
2.05,"Very Good","H","VS2",63.5,62,15701,8.05,7.91,5.07
2.18,"Ideal","I","SI2",62.5,55,15706,8.31,8.34,5.2
2.01,"Premium","I","SI1",62.4,61,15707,8.01,7.99,4.99
2,"Good","I","VS1",58.8,65,15708,8.03,8.1,4.74
1.5,"Premium","F","VS1",62.2,60,15708,7.27,7.3,4.53
2.27,"Ideal","I","SI2",63,54,15710,8.36,8.39,5.28
2.16,"Ideal","J","VS1",61.4,59,15714,8.27,8.33,5.1
2.06,"Premium","I","SI1",60.8,60,15716,8.25,8.16,4.99
2.03,"Ideal","G","SI2",62.6,56,15717,8.15,8.1,5.08
2.13,"Ideal","I","SI2",62,55,15718,8.25,8.27,5.12
1.58,"Ideal","E","VS2",62.7,56,15721,7.55,7.45,4.7
2.01,"Good","I","VS2",59.9,65,15729,8.19,8.14,4.89
2.01,"Ideal","I","VS2",66.7,56,15729,7.75,7.65,5.14
2.01,"Fair","I","VS2",66.3,57,15729,7.79,7.74,5.15
2.01,"Ideal","I","VS2",64.8,55,15729,7.91,7.87,5.12
2.24,"Ideal","I","SI2",62.1,53.6,15730,8.38,8.41,5.21
1.68,"Ideal","G","VS2",62.5,54,15740,7.61,7.64,4.76
2,"Very Good","H","SI1",62.2,57,15745,7.97,8.08,4.99
2.46,"Ideal","G","SI2",63,56,15745,8.6,8.52,5.44
2.48,"Very Good","H","SI2",63.3,56,15746,8.6,8.55,5.43
2.15,"Premium","G","SI2",58.9,58,15751,8.46,8.41,4.97
2.07,"Very Good","I","SI1",63.1,59,15751,8.11,8.02,5.09
1.7,"Ideal","G","VS2",62.9,55,15756,7.66,7.6,4.8
2.11,"Premium","G","SI2",59.1,59,15757,8.33,8.4,4.94
2.17,"Very Good","I","SI1",62.1,61,15760,8.24,8.27,5.13
1.52,"Ideal","G","VVS2",60.6,57,15760,7.45,7.49,4.52
2.04,"Premium","H","SI2",62.7,56,15760,8.12,8.06,5.07
2,"Fair","H","SI1",65.6,58,15762,7.92,7.76,5.15
2.02,"Good","I","VS1",65.5,57,15765,7.88,7.96,5.19
2.11,"Ideal","J","VS1",61.8,56.2,15766,8.2,8.23,5.07
1.19,"Very Good","D","VVS1",59.4,56,15767,6.95,7,4.14
2.14,"Very Good","I","SI1",61.3,61,15769,8.28,8.32,5.09
2.01,"Very Good","H","SI2",63,59,15773,7.9,7.93,4.99
2.01,"Premium","H","SI2",62.3,58,15773,8.06,8.11,5.04
2.09,"Very Good","F","SI2",60.2,61,15773,8.32,8.29,5
1.51,"Ideal","D","VS2",60.9,57,15776,7.42,7.45,4.53
2.52,"Fair","J","SI2",65.1,56,15776,8.51,8.43,5.51
2.27,"Premium","H","SI2",60.7,59,15783,8.5,8.45,5.15
2.02,"Ideal","I","SI1",62.3,57,15785,8.07,8.11,5.04
2.02,"Ideal","H","SI2",62.7,57,15785,8.05,8,5.03
1.5,"Ideal","D","VS2",62,57,15788,7.34,7.37,4.56
1.52,"Good","E","VS1",64,55,15792,7.27,7.19,4.63
1.52,"Good","E","VS1",63.9,56,15792,7.25,7.21,4.62
1.52,"Ideal","F","VS2",62.9,53,15792,7.36,7.31,4.61
1.52,"Premium","F","VS2",61.4,58,15792,7.42,7.37,4.54
1.55,"Ideal","G","VVS2",62.5,57,15794,7.35,7.33,4.59
1.7,"Ideal","G","VS2",61.3,57,15797,7.6,7.67,4.68
1.7,"Premium","G","VS2",59,58,15797,7.8,7.85,4.62
2.19,"Premium","H","SI1",62.3,62,15801,8.27,8.25,5.15
1.72,"Premium","G","VS2",61.1,58,15801,7.69,7.73,4.71
1.55,"Premium","F","VS1",61.6,56,15801,7.45,7.38,4.57
1.32,"Ideal","D","VVS2",59.3,59,15802,7.16,7.23,4.27
1.82,"Ideal","F","SI1",61.8,58,15802,7.8,7.84,4.83
1.7,"Premium","E","SI1",60.1,58,15804,7.78,7.74,4.66
1.7,"Premium","E","SI1",61.8,58,15804,7.62,7.52,4.68
2.06,"Very Good","G","SI2",59.8,61,15805,8.22,8.26,4.93
1.76,"Premium","E","SI1",60.5,58,15805,7.93,7.84,4.77
1.28,"Premium","E","IF",59.8,59,15806,7.1,7.07,4.24
2.02,"Premium","I","VS2",62.9,59,15808,8.03,7.93,5.02
2.03,"Very Good","F","SI2",59.8,56,15811,8.21,8.3,4.94
1.06,"Ideal","D","IF",61.2,57,15813,6.57,6.61,4.03
2.02,"Ideal","G","SI2",63.5,54,15814,7.96,8.02,5.07
2.34,"Premium","I","SI1",61.7,60,15818,8.59,8.53,5.28
2.1,"Premium","I","SI1",61.5,59,15818,8.28,8.24,5.08
2.01,"Very Good","I","VS2",62.5,58,15819,7.97,8.05,5.01
1.52,"Very Good","F","VS1",63.8,56,15819,7.25,7.3,4.64
1.61,"Ideal","F","VS2",62.1,57,15819,7.49,7.56,4.67
1.51,"Ideal","D","VS2",62.1,58,15821,7.32,7.34,4.55
1.59,"Ideal","G","VVS2",62.6,55,15823,7.47,7.44,4.67
2.4,"Fair","J","SI2",65.4,56,15824,8.35,8.29,5.44
2.21,"Very Good","G","SI2",60.7,62,15825,8.42,8.48,5.13
2.03,"Very Good","I","VS2",61.4,59,15826,8.06,8.12,4.97
2.03,"Ideal","I","VS2",59.9,60,15826,8.17,8.27,4.92
2.1,"Fair","F","SI2",64.7,61,15827,7.97,7.92,5.14
1.71,"Very Good","G","VS2",62.5,58,15829,7.56,7.66,4.76
2,"Ideal","H","VS2",62.4,55,15829,8.03,7.94,4.99
2.01,"Good","G","SI2",63.6,59,15832,7.95,8,5.07
2.01,"Premium","J","VVS1",62.2,58,15836,8.1,7.89,5
2.05,"Premium","I","SI1",61.2,57,15837,8.24,8.21,5.03
2,"Very Good","H","SI1",60.1,61,15840,8.1,8.13,4.88
2,"Very Good","E","SI2",58.1,60,15840,8.25,8.32,4.81
1.63,"Ideal","G","VS1",61.7,55,15840,7.6,7.56,4.68
2.01,"Premium","F","SI2",59.5,59,15841,8.24,8.15,4.88
2.01,"Ideal","G","SI2",62.8,56,15841,8.07,8.02,5.05
1.73,"Ideal","E","SI1",61.9,57,15842,7.74,7.66,4.77
1.59,"Ideal","G","VVS2",60.6,59,15843,7.53,7.59,4.58
1.55,"Ideal","D","VS2",60.1,58,15845,7.56,7.54,4.54
2.07,"Very Good","I","SI1",62.3,60,15847,8.12,8.16,5.07
1.74,"Ideal","E","SI1",62.2,56,15847,7.67,7.72,4.79
0.32,"Ideal","H","VVS2",61.7,56,645,4.37,4.42,2.71
0.32,"Ideal","G","VS1",62.1,55,645,4.4,4.42,2.74
0.32,"Ideal","G","VS1",61.2,56,645,4.41,4.45,2.71
0.32,"Ideal","F","VS2",60.3,55,645,4.4,4.45,2.67
0.32,"Ideal","G","VS1",61.8,55,645,4.42,4.45,2.74
0.32,"Very Good","G","VS1",62.8,58,645,4.34,4.39,2.74
0.32,"Ideal","F","VS2",61.1,57,645,4.44,4.47,2.72
0.32,"Very Good","F","VS2",61.1,58,645,4.39,4.42,2.69
0.32,"Ideal","F","VS2",61.2,56,645,4.41,4.44,2.71
0.32,"Premium","F","VS2",60.6,59,645,4.4,4.44,2.68
0.32,"Very Good","G","VS1",62.4,58,645,4.35,4.4,2.73
0.32,"Ideal","F","VS2",61.9,56,645,4.37,4.39,2.71
0.32,"Ideal","G","VS1",62.3,54,645,4.37,4.39,2.73
0.32,"Very Good","G","VS1",62.8,59,645,4.33,4.37,2.73
0.32,"Premium","F","VS2",61.3,60,645,4.37,4.4,2.69
0.32,"Ideal","G","VS1",60.8,57,645,4.39,4.42,2.68
0.32,"Ideal","G","VS1",61.3,55,645,4.42,4.46,2.72
0.32,"Ideal","H","VVS2",61.9,55,645,4.37,4.39,2.71
0.32,"Very Good","H","VVS2",62.1,58,645,4.34,4.39,2.71
0.32,"Premium","G","VS1",60.6,60,645,4.4,4.44,2.68
0.32,"Premium","G","VS1",62.1,58,645,4.37,4.39,2.72
0.32,"Ideal","F","VS2",61.7,55,645,4.4,4.41,2.72
0.32,"Very Good","F","VS2",60.2,59,645,4.4,4.43,2.66
0.32,"Premium","F","VS2",59.7,59,645,4.41,4.44,2.64
0.32,"Very Good","G","VS1",63,55,645,4.35,4.38,2.75
0.32,"Premium","F","VS2",61.4,60,645,4.38,4.42,2.7
0.32,"Ideal","G","VS1",60.9,56,645,4.41,4.45,2.7
0.32,"Good","H","VVS2",63.4,56,645,4.34,4.37,2.76
0.32,"Very Good","F","VS2",59.5,61,645,4.42,4.46,2.64
0.32,"Ideal","F","VS2",62.4,54,645,4.38,4.4,2.74
1.5,"Ideal","D","VS2",62.6,56,15848,7.21,7.27,4.53
2.02,"Very Good","G","SI2",63.1,56,15848,8.06,8.02,5.07
2.18,"Ideal","I","SI2",62.5,55,15850,8.34,8.31,5.2
2.02,"Very Good","H","SI2",59.9,55,15851,8.17,8.28,4.93
1.5,"Ideal","F","VS1",62.3,56,15851,7.34,7.3,4.56
2,"Good","I","VS1",58.8,65,15851,8.1,8.03,4.74
1.5,"Premium","F","VS1",62.2,60,15851,7.3,7.27,4.53
2,"Very Good","F","SI1",63.3,56,15851,8,7.93,5.04
2.24,"Ideal","I","SI2",62.1,57,15852,8.31,8.4,5.19
2.05,"Ideal","H","SI2",60.4,58,15857,8.21,8.27,4.98
2,"Very Good","E","SI2",63.5,59,15864,7.9,7.98,5.04
2.08,"Premium","E","SI2",62.3,59,15873,8.22,8.16,5.1
2.04,"Ideal","H","SI2",61.2,56,15874,8.19,8.25,5.03
1.3,"Ideal","E","IF",62.3,54,15874,6.97,7.03,4.36
2.02,"Very Good","G","SI2",62.8,55,15877,8.06,8.11,5.08
1.23,"Very Good","E","VVS1",61.2,59,15878,6.9,6.98,4.25
