"carat","cut","color","clarity","depth","table","price","x","y","z"
1.09,"Premium","I","SI1",61.6,61,3968,6.64,6.57,4.07
0.91,"Ideal","E","SI2",61.5,56,3968,6.2,6.23,3.82
0.91,"Ideal","E","SI2",60.8,56,3968,6.25,6.29,3.81
0.91,"Very Good","E","SI2",62.8,59,3968,6.13,6.16,3.86
0.62,"Ideal","D","VVS1",62.2,54,3968,5.45,5.48,3.4
1.09,"Premium","I","SI1",61.9,58,3968,6.65,6.58,4.1
1.02,"Very Good","D","SI2",61.3,62,3971,6.42,6.46,3.95
1.01,"Good","H","SI2",63.5,60,3971,6.23,6.31,3.98
1.01,"Premium","I","SI2",62.1,59,3971,6.42,6.39,3.98
1.01,"Premium","I","SI2",59.4,57,3971,6.59,6.57,3.91
0.8,"Ideal","E","VS2",61.4,56,3972,5.97,6.02,3.68
0.8,"Ideal","H","IF",62.4,54,3972,5.93,5.99,3.72
0.9,"Good","I","VVS1",62.4,61,3972,6.05,6.09,3.79
1.02,"Fair","H","SI1",64.6,55,3972,6.33,6.28,4.07
0.91,"Good","E","SI1",64,61,3973,6.01,6.06,3.86
0.7,"Very Good","F","VVS2",61.3,59,3974,5.69,5.73,3.5
1.02,"Very Good","F","SI2",59.6,59,3974,6.51,6.54,3.89
1.03,"Premium","F","SI2",60.2,55,3974,6.59,6.53,3.95
1,"Very Good","H","SI2",63.1,58,3975,6.29,6.36,3.99
0.9,"Very Good","D","SI2",62.2,57,3975,6.11,6.15,3.81
0.9,"Very Good","D","SI2",61.2,54,3975,6.25,6.29,3.84
0.81,"Ideal","E","VS2",61.5,57,3975,6,6.06,3.71
1.06,"Ideal","I","SI2",62.4,57,3975,6.48,6.54,4.06
0.96,"Good","H","SI2",61.6,59,3975,6.24,6.29,3.86
1,"Fair","F","SI2",59.3,66,3975,6.44,6.51,3.84
0.91,"Premium","G","SI1",62.2,59,3975,6.19,6.15,3.84
0.91,"Premium","G","SI1",62.6,58,3975,6.17,6.14,3.85
0.91,"Premium","G","SI1",62.8,58,3975,6.18,6.15,3.87
0.91,"Premium","G","SI1",61.8,60,3975,6.21,6.18,3.83
0.9,"Good","G","VS2",63.2,58,3976,6.09,6.16,3.87
1.23,"Good","D","I1",63.7,58,3977,6.72,6.79,4.3
0.97,"Very Good","F","SI2",59.6,59,3977,6.41,6.47,3.84
0.9,"Very Good","F","SI2",62,59,3977,6.2,6.1,3.81
0.9,"Good","G","VS1",64.5,57,3977,6.01,6.08,3.9
1,"Good","F","SI2",63.7,57,3977,6.36,6.32,4.04
1,"Premium","F","SI2",62.4,56,3977,6.35,6.31,3.95
1.06,"Ideal","E","SI2",60.7,57,3977,6.61,6.59,4
1.11,"Premium","I","SI1",61.9,58,3978,6.63,6.61,4.1
0.82,"Ideal","E","SI1",61.8,53,3979,6.02,6.05,3.73
0.91,"Good","H","VS2",62.7,62,3979,6.11,6.21,3.86
1.02,"Very Good","I","SI2",62.8,56,3980,6.42,6.38,4.02
0.77,"Ideal","D","VS2",61.6,55,3980,5.88,5.91,3.63
0.73,"Ideal","D","VS2",61.5,55,3980,5.79,5.82,3.57
1.08,"Good","J","VS2",64.3,58,3980,6.46,6.44,4.15
1.08,"Fair","J","VS2",65.1,54,3980,6.47,6.44,4.2
0.81,"Very Good","G","VVS2",63.5,55,3981,5.9,5.94,3.76
1.01,"Premium","G","SI2",60.6,59,3981,6.49,6.41,3.91
1.01,"Ideal","J","SI2",59,59,3982,6.57,6.61,3.89
1.02,"Ideal","I","SI1",61.9,55,3983,6.43,6.46,3.99
1.02,"Very Good","F","SI2",61.1,62,3984,6.49,6.54,3.98
0.83,"Very Good","D","VS1",61.3,57.2,3984,6.02,6.11,3.72
0.9,"Premium","G","SI1",62.2,60,3984,6.14,6.07,3.8
1.21,"Fair","J","SI2",64.6,59,3984,6.74,6.64,4.32
0.95,"Premium","H","SI1",62.9,58,3984,6.26,6.21,3.92
0.93,"Premium","E","SI2",62.9,57,3984,6.25,6.19,3.91
1.04,"Ideal","H","SI1",61.3,55,3984,6.49,6.44,3.96
1.17,"Premium","F","I1",62.2,58,3984,6.76,6.72,4.19
1.21,"Premium","J","SI2",60.8,58,3984,6.93,6.88,4.19
0.93,"Ideal","H","SI1",61.6,54,3985,6.29,6.33,3.89
1.39,"Premium","I","I1",62.6,57,3985,7.15,7.1,4.46
0.91,"Ideal","G","SI2",61.6,56,3985,6.24,6.22,3.84
0.92,"Very Good","G","SI1",62.5,60,3986,6.19,6.26,3.89
0.91,"Very Good","E","SI2",60.5,59,3986,6.26,6.34,3.81
1.13,"Very Good","I","SI2",59.1,63,3987,6.85,6.82,4.04
1.13,"Premium","J","SI2",62.4,59,3987,6.68,6.62,4.15
1.13,"Premium","I","SI2",62.2,59,3987,6.67,6.61,4.13
1.02,"Ideal","H","I1",62.1,56,3987,6.45,6.4,3.99
0.93,"Ideal","H","SI1",62.8,56,3988,6.19,6.27,3.91
0.9,"Premium","H","VS2",62.1,58,3989,6.16,6.2,3.84
0.9,"Good","H","VS2",63.1,60,3989,6.08,6.12,3.85
0.9,"Very Good","H","VS2",62.6,58,3989,6.14,6.22,3.87
0.9,"Very Good","H","VS2",62.1,57,3989,6.16,6.23,3.85
0.9,"Good","H","VS2",61.9,58,3989,6.14,6.18,3.81
0.9,"Very Good","D","SI2",59.5,58,3989,6.28,6.33,3.75
0.96,"Premium","D","SI2",60,60,3989,6.47,6.43,3.87
1.06,"Premium","E","SI2",60,59,3989,6.64,6.59,3.97
1.05,"Good","F","SI2",63.6,59,3989,6.4,6.36,4.06
0.7,"Ideal","E","VVS2",62.3,53.7,3990,5.67,5.72,3.55
0.93,"Ideal","E","SI2",62.1,55,3990,6.27,6.29,3.9
0.9,"Ideal","D","SI2",62.7,57,3990,6.1,6.15,3.84
0.93,"Ideal","D","SI2",62.5,55,3990,6.2,6.24,3.89
0.83,"Ideal","D","SI1",61.3,56,3990,6.04,6.06,3.71
0.9,"Good","G","VS2",62,63,3990,6.06,6.13,3.78
1.25,"Fair","H","SI2",64.4,58,3990,6.82,6.71,4.36
0.73,"Ideal","F","VVS1",61.8,54,3990,5.8,5.78,3.58
0.91,"Ideal","G","SI1",62.6,56,3991,6.27,6.3,3.81
1,"Very Good","J","SI2",62.8,54,3991,6.35,6.43,4.01
1,"Very Good","H","SI2",64.1,54,3991,6.3,6.33,4.05
0.91,"Very Good","F","SI1",63.7,58,3991,6.08,6.11,3.88
1.01,"Fair","E","SI2",56.8,66,3991,6.63,6.58,3.75
1,"Good","H","SI2",63.2,60,3991,6.27,6.33,3.98
1,"Good","H","SI2",59,61,3991,6.42,6.46,3.8
1.01,"Fair","F","SI1",66.8,60,3991,6.21,6.13,4.12
1.01,"Ideal","I","VS1",62.8,57,3991,6.42,6.38,4.02
1,"Premium","H","SI1",61.8,60,3991,6.37,6.31,3.92
1.08,"Premium","F","SI2",62.7,58,3992,6.53,6.49,4.08
0.9,"Very Good","I","VS2",59.3,59,3992,6.27,6.3,3.73
0.9,"Fair","F","VS2",58.9,67,3992,6.18,6.17,3.64
0.9,"Premium","F","SI1",62.8,59,3992,6.16,6.13,3.86
0.9,"Very Good","F","SI1",59.6,63,3992,6.24,6.17,3.7
0.9,"Good","F","SI1",63.9,59,3992,6.09,6.06,3.88
0.9,"Very Good","F","SI1",63.4,62,3992,6.05,6,3.82
0.9,"Ideal","F","SI1",62.4,56,3992,6.22,6.18,3.87
0.9,"Premium","F","SI1",61.6,60,3992,6.19,6.14,3.8
0.81,"Very Good","F","VVS2",63.1,56,3992,5.99,5.9,3.75
0.9,"Good","F","SI1",63.9,58,3992,6.08,6.03,3.87
0.91,"Good","F","SI1",63.7,58,3993,6.1,6.17,3.91
0.74,"Very Good","E","VVS1",63.5,58,3993,5.78,5.72,3.65
0.97,"Premium","F","SI2",61.9,58,3993,6.35,6.31,3.92
0.97,"Premium","F","SI2",59.9,59,3993,6.45,6.38,3.84
0.91,"Very Good","I","VS2",61.5,58,3994,6.2,6.23,3.82
0.95,"Ideal","H","SI2",59.3,59,3994,6.42,6.46,3.82
0.91,"Good","F","SI1",64.4,60,3994,6.05,6.1,3.91
1.06,"Very Good","H","SI2",62.6,60,3996,6.43,6.47,4.04
0.77,"Ideal","H","VS2",61.3,56,3996,5.91,5.94,3.63
1.02,"Premium","F","SI2",58,60,3996,6.7,6.64,3.87
0.85,"Very Good","E","VS2",63.6,56,3997,5.97,6.01,3.81
1.01,"Ideal","J","SI2",61.4,56,3997,6.44,6.47,3.97
0.92,"Ideal","D","SI2",60.3,56,3997,6.32,6.35,3.82
0.9,"Very Good","D","SI1",61.1,63,3997,6.21,6.17,3.78
0.9,"Very Good","D","SI1",62.4,63,3997,6.18,6.15,3.85
0.9,"Very Good","D","SI1",62.5,63,3997,6.14,6.11,3.83
0.9,"Premium","D","SI1",62.8,59,3997,6.1,6.06,3.82
0.9,"Very Good","D","SI1",63.2,62,3997,6.13,6.06,3.85
1.03,"Ideal","I","SI2",62.2,57,3997,6.5,6.46,4.03
1.01,"Very Good","I","SI2",63.7,57,3998,6.32,6.36,4.04
1.01,"Very Good","J","SI1",62.8,57,3998,6.37,6.41,4.01
0.91,"Very Good","H","SI1",59.2,60,3998,6.3,6.41,3.76
1.02,"Premium","H","SI2",62.4,59,3998,6.42,6.37,3.99
1.02,"Good","I","SI1",64.2,53,3998,6.3,6.26,4.03
1,"Premium","G","SI2",59,62,3998,6.52,6.47,3.83
1.19,"Premium","H","SI2",61.5,58,3998,6.88,6.78,4.2
1.02,"Very Good","H","SI2",63.5,60,3998,6.33,6.24,3.99
1,"Premium","G","SI2",62.2,57,3998,6.29,6.25,3.9
1.01,"Good","H","SI2",63.7,55,3999,6.32,6.37,4.04
1.01,"Premium","H","SI2",59.4,59,3999,6.53,6.56,3.89
1.01,"Ideal","I","SI1",60.6,57,3999,6.51,6.56,3.96
0.7,"Ideal","E","VS1",61.2,56,4000,5.72,5.75,3.51
1.07,"Very Good","I","SI1",58.4,60,4001,6.68,6.78,3.93
0.9,"Ideal","G","SI1",61.6,57,4001,6.17,6.24,3.82
0.9,"Ideal","H","SI2",62.1,55,4001,6.17,6.2,3.84
1.03,"Good","G","SI2",63.7,60,4001,6.35,6.28,4.02
0.8,"Very Good","G","VVS2",62.5,56,4002,5.95,5.98,3.73
0.99,"Very Good","J","SI1",60.3,57,4002,6.44,6.49,3.9
0.7,"Very Good","D","VS1",59.3,55,4003,5.86,5.83,3.47
0.89,"Very Good","E","SI1",62.7,57,4003,6.08,6.13,3.83
1.01,"Ideal","G","SI1",62.9,57,4004,6.37,6.3,3.98
1.01,"Very Good","F","SI2",60.7,57,4004,6.42,6.46,3.91
1.01,"Good","F","SI2",63.1,58,4004,6.34,6.38,4.01
1,"Good","E","SI2",60.5,61,4004,6.31,6.38,3.84
1,"Very Good","E","SI2",58.8,62,4004,6.5,6.53,3.83
1,"Very Good","E","SI2",59.5,63,4004,6.41,6.47,3.83
1,"Very Good","E","SI2",59.1,61,4004,6.39,6.44,3.79
1.02,"Very Good","H","SI2",58.3,61,4004,6.57,6.63,3.85
1.02,"Very Good","H","SI2",63.5,58,4004,6.34,6.38,4.04
0.9,"Very Good","F","SI1",63.3,55,4004,6.05,6.08,3.84
0.9,"Good","F","SI1",58.8,60,4004,6.22,6.26,3.67
1.01,"Fair","G","SI1",64.2,59,4004,6.31,6.28,4.04
1.01,"Good","D","SI2",64,59,4004,6.34,6.28,4.04
1.1,"Premium","H","SI2",59.5,57,4004,6.81,6.74,4.03
1.1,"Premium","H","SI2",62.8,55,4004,6.68,6.57,4.16
0.75,"Very Good","E","VVS2",62.8,57,4005,5.74,5.78,3.62
0.9,"Good","F","SI1",62.6,58,4006,6.1,6.14,3.83
0.9,"Ideal","H","VS2",62.6,57,4007,6.19,6.15,3.86
0.75,"Ideal","D","VS1",62,58,4007,5.77,5.84,3.6
0.71,"Ideal","H","IF",61.2,56,4007,5.76,5.86,3.54
1.06,"Premium","I","SI2",58.4,58,4007,6.7,6.65,3.9
0.9,"Premium","D","SI2",62.9,56,4007,6.19,6.09,3.86
0.9,"Ideal","D","SI2",62.4,56,4007,6.24,6.16,3.87
1.01,"Premium","F","SI2",61.8,59,4008,6.41,6.31,3.93
0.91,"Very Good","I","VS2",59.9,58,4008,6.35,6.27,3.78
1.03,"Ideal","J","SI2",62.1,54,4008,6.47,6.51,4.03
0.9,"Ideal","G","SI1",60.8,58,4008,6.2,6.29,3.8
0.9,"Ideal","G","SI1",61.9,59,4008,6.16,6.19,3.82
0.9,"Ideal","G","SI1",61.6,58,4008,6.16,6.21,3.81
0.9,"Good","G","SI1",62.5,62,4008,6.04,6.09,3.79
0.9,"Very Good","F","SI1",63,61,4009,6.09,6.14,3.85
0.83,"Ideal","F","SI1",61.8,55,4009,6.01,6.06,3.73
1.05,"Very Good","E","SI2",61.7,59,4010,6.52,6.58,4.04
1.17,"Good","G","SI2",63.6,62,4010,6.65,6.55,4.2
0.93,"Premium","F","SI1",58.8,60,4010,6.49,6.37,3.78
0.93,"Premium","F","SI1",62.5,58,4010,6.22,6.19,3.88
0.92,"Very Good","E","SI2",62.1,58,4011,6.18,6.22,3.85
0.92,"Premium","E","SI2",61.7,59,4011,6.18,6.27,3.84
0.92,"Ideal","E","SI2",62.2,56,4011,6.2,6.24,3.87
0.92,"Ideal","E","SI2",62.1,57,4011,6.2,6.26,3.87
0.92,"Ideal","E","SI2",62.1,53,4011,6.22,6.25,3.87
0.9,"Ideal","I","VVS2",61.9,55,4011,6.21,6.23,3.85
1.01,"Good","F","SI2",58.3,60,4011,6.64,6.66,3.88
1.01,"Good","F","SI2",59.4,60,4011,6.44,6.49,3.84
1.27,"Premium","J","VS2",62.8,58,4011,6.96,6.92,4.36
0.91,"Very Good","H","VS2",63.5,57,4012,6.12,6.16,3.9
0.87,"Ideal","D","SI2",61.4,54,4012,6.15,6.2,3.79
0.74,"Ideal","F","VVS1",60.9,57,4013,5.83,5.86,3.56
0.9,"Good","F","SI2",61.9,59,4013,6.09,6.12,3.78
1.04,"Very Good","F","SI2",63.2,58,4013,6.39,6.34,4.02
1.04,"Ideal","I","VS2",62.9,56,4013,6.5,6.41,4.06
1.04,"Premium","F","SI2",62.8,60,4013,6.41,6.38,4.01
0.71,"Very Good","D","VVS2",61.7,58,4014,5.71,5.74,3.53
1.12,"Premium","H","SI2",62.1,56,4014,6.7,6.65,4.14
1.12,"Premium","E","I1",61,59,4014,6.74,6.7,4.1
1,"Premium","E","SI2",60.4,62,4014,6.52,6.42,3.91
1,"Very Good","H","SI2",63,61,4015,6.31,6.35,3.99
1,"Good","I","SI1",63.2,56,4015,6.31,6.37,4.01
0.71,"Ideal","G","VVS1",61.2,56,4015,5.75,5.81,3.54
0.9,"Ideal","H","SI2",61,56,4016,6.23,6.29,3.82
0.9,"Good","F","SI1",59.3,56,4016,6.27,6.32,3.73
1.01,"Good","I","VS1",63.8,57,4016,6.31,6.23,4
1.01,"Very Good","F","SI2",60.8,63,4017,6.38,6.32,3.86
1.01,"Premium","F","SI2",62.5,61,4017,6.37,6.33,3.97
1.01,"Ideal","F","SI2",62.7,57,4017,6.43,6.37,4.01
1.25,"Premium","J","SI2",61.3,58,4018,6.98,6.95,4.27
0.97,"Very Good","I","VS2",62.2,55.9,4018,6.34,6.29,3.94
1.05,"Premium","G","SI2",62.7,54,4018,6.51,6.48,4.07
0.91,"Premium","H","VS2",62.5,59,4018,6.19,6.09,3.84
0.97,"Premium","F","SI2",58.9,58,4020,6.51,6.47,3.82
0.97,"Good","H","SI1",62.1,60,4020,6.24,6.29,3.89
1.07,"Ideal","G","SI2",61.1,57,4021,6.61,6.65,4.05
0.9,"Very Good","H","VS1",62.5,56,4021,6.13,6.19,3.85
0.9,"Very Good","H","VS1",63,62,4021,6.09,6,3.81
1.15,"Very Good","J","SI2",63.6,57,4021,6.6,6.64,4.21
0.7,"Ideal","F","VVS1",62.7,54,4021,5.66,5.7,3.56
0.7,"Very Good","D","VVS2",62.8,60,4022,5.65,5.69,3.56
1.01,"Premium","G","SI2",59.4,60,4022,6.55,6.58,3.9
0.65,"Ideal","D","VVS1",61.8,57,4022,5.54,5.56,3.43
0.91,"Ideal","I","VS1",61.9,56,4022,6.2,6.23,3.85
0.9,"Good","G","VS2",63.6,59,4022,6.1,6.04,3.86
1.14,"Premium","J","SI2",62.3,56,4022,6.73,6.66,4.17
0.9,"Premium","G","VS2",61,58,4022,6.2,6.13,3.76
0.9,"Premium","G","VS2",59.6,61,4022,6.25,6.2,3.71
1.14,"Premium","D","I1",61.8,59,4022,6.74,6.62,4.13
1.5,"Premium","H","I1",62.9,60,4022,7.31,7.22,4.57
1.5,"Good","H","I1",64,56,4022,7.18,7.05,4.56
1,"Premium","F","SI1",62.8,61,4022,6.37,6.25,3.96
1.01,"Very Good","H","SI2",63.9,56,4023,6.29,6.38,4.05
0.83,"Ideal","E","SI1",61.5,55,4024,6.05,6.08,3.73
1.23,"Ideal","H","I1",61.8,56,4025,6.85,6.91,4.25
0.56,"Very Good","D","IF",62.5,59,4025,5.26,5.3,3.3
1.13,"Good","F","SI2",64,58,4025,6.58,6.52,4.19
1.13,"Premium","F","SI2",58.3,61,4025,6.88,6.78,3.98
0.91,"Premium","F","SI1",61,59,4026,6.23,6.19,3.79
0.96,"Premium","H","SI1",63,58,4026,6.27,6.23,3.94
1,"Good","E","SI2",64,54,4026,6.31,6.26,4.01
0.71,"Ideal","E","VVS1",61.9,55,4027,5.73,5.77,3.56
0.94,"Premium","E","SI2",62.4,58,4027,6.33,6.26,3.93
1.16,"Ideal","J","SI1",60.7,57,4028,6.83,6.77,4.13
1.01,"Good","F","SI2",61.3,62,4028,6.44,6.48,3.96
1.11,"Premium","I","SI2",61.2,61,4028,6.69,6.65,4.08
1.11,"Very Good","H","SI2",63.4,55,4028,6.54,6.51,4.14
1,"Good","H","VS2",63.8,59,4028,6.28,6.26,4
1.11,"Very Good","H","SI2",61.5,59,4029,6.56,6.61,4.05
0.71,"Ideal","D","VS2",60.1,56,4029,5.77,5.83,3.48
0.71,"Ideal","D","VS2",61.2,57,4029,5.72,5.76,3.51
0.71,"Ideal","D","VS2",61.2,55,4029,5.74,5.78,3.53
0.71,"Ideal","D","VS2",60.9,56,4029,5.76,5.79,3.52
0.71,"Ideal","D","VS2",61.7,56,4029,5.71,5.74,3.53
0.91,"Ideal","G","VS1",61.3,56,4029,6.28,6.21,3.83
0.71,"Ideal","E","VVS2",61.2,57,4030,5.73,5.8,3.53
0.83,"Ideal","F","VS1",62,57,4030,6.02,5.97,3.72
0.91,"Very Good","E","SI1",61.9,61,4031,6.11,6.14,3.79
1.06,"Premium","H","SI2",62.6,58,4031,6.52,6.46,4.06
1,"Premium","H","SI2",61,57,4032,6.51,6.4,3.94
1,"Premium","J","VS1",62.8,57,4032,6.39,6.35,4
1,"Ideal","J","VS1",62.3,56,4032,6.43,6.38,3.99
1,"Premium","H","SI2",61,57,4032,6.51,6.4,3.94
0.57,"Very Good","D","IF",61.3,57,4032,5.33,5.41,3.29
0.9,"Ideal","G","SI2",61.5,57,4032,6.19,6.23,3.82
1,"Fair","E","SI2",57.3,62,4032,6.54,6.59,3.76
1,"Fair","G","VS2",44,53,4032,6.31,6.24,4.12
1,"Very Good","I","SI1",60.4,63,4032,6.44,6.37,3.87
1.2,"Premium","H","SI2",59.8,58,4032,6.92,6.83,4.11
0.9,"Premium","H","VS2",61.6,58,4032,6.26,6.18,3.83
1.01,"Good","E","SI1",64.2,56,4032,6.31,6.27,4.04
1,"Premium","H","SI2",62.7,59,4032,6.35,6.31,3.97
1,"Good","I","VVS2",57.4,59,4032,6.61,6.53,3.77
1.5,"Premium","E","I1",61.5,58,4032,7.38,7.2,4.5
0.93,"Very Good","I","VS1",62.6,59,4033,6.17,6.2,3.87
0.91,"Ideal","H","VS2",62.6,57,4033,6.2,6.23,3.89
1,"Very Good","F","SI2",63.4,55,4033,6.3,6.38,4.02
0.9,"Very Good","E","SI1",60.1,58,4034,6.25,6.29,3.77
0.9,"Ideal","E","SI2",61.7,56,4034,6.21,6.26,3.85
0.9,"Ideal","E","SI1",60.1,56,4034,6.3,6.35,3.8
1.03,"Ideal","E","SI1",58.9,56,4035,6.61,6.57,3.88
1,"Very Good","F","SI2",63.4,58,4036,6.31,6.25,3.98
0.9,"Ideal","G","SI1",62.4,55,4036,6.19,6.15,3.85
1,"Fair","F","SI2",59,67,4036,6.48,6.41,3.8
0.91,"Premium","F","SI1",61.7,59,4036,6.21,6.17,3.82
0.32,"Very Good","I","VS2",63.2,56,576,4.38,4.32,2.75
0.32,"Premium","I","VS2",62.8,58,576,4.37,4.33,2.73
0.32,"Ideal","I","VS2",63,57,576,4.37,4.33,2.74
0.32,"Ideal","I","VS2",63,55,576,4.39,4.34,2.75
0.32,"Very Good","I","VS2",63.4,55,576,4.37,4.33,2.76
0.32,"Premium","H","SI1",61.9,59,576,4.41,4.38,2.72
0.32,"Very Good","H","SI1",63.1,54,576,4.42,4.36,2.77
0.32,"Premium","H","SI1",61.3,60,576,4.42,4.36,2.69
0.32,"Premium","H","SI1",62.2,56,576,4.39,4.36,2.72
0.32,"Premium","H","SI1",61.9,58,576,4.38,4.34,2.7
0.32,"Very Good","H","SI1",63.1,55,576,4.37,4.34,2.75
0.32,"Premium","E","SI2",61.2,58,576,4.44,4.39,2.7
0.32,"Ideal","E","SI2",62.7,55,576,4.42,4.39,2.76
0.32,"Premium","E","SI2",61.7,60,576,4.41,4.38,2.71
0.3,"Premium","H","VS1",60,60,576,4.4,4.3,2.61
0.25,"Very Good","F","VVS2",62,59,576,3.99,4.04,2.49
0.25,"Very Good","F","VVS1",60.7,59,576,4.07,4.1,2.48
0.25,"Premium","E","VVS1",60.7,60,576,4.09,4.11,2.49
0.25,"Ideal","E","VVS1",61.2,57,576,4.08,4.12,2.51
0.25,"Premium","E","VVS2",61.5,59,576,4.02,4.04,2.48
0.25,"Premium","E","VVS2",62.5,59,576,4.02,4.05,2.52
0.25,"Ideal","E","VVS2",62.1,57,576,4.04,4.07,2.52
0.25,"Premium","E","VVS2",62,59,576,4.05,4.08,2.52
0.25,"Premium","F","IF",61.1,58,576,4.08,4.1,2.5
0.25,"Very Good","E","VVS1",62.9,59,576,3.99,4.02,2.52
0.25,"Premium","E","VVS2",62.5,59,576,4.02,4.04,2.52
0.25,"Good","E","VVS2",63.1,56,576,4,4.05,2.54
0.25,"Ideal","E","VVS2",61.6,57,576,4.08,4.1,2.52
