"carat","cut","color","clarity","depth","table","price","x","y","z"
0.9,"Fair","H","VS2",64.6,55,3538,6.07,6,3.9
0.78,"Premium","E","VS1",62.2,58,3538,5.9,5.86,3.66
0.81,"Ideal","E","VS2",62,55,3538,5.99,5.97,3.71
0.79,"Premium","G","SI1",61.2,56,3539,6,5.96,3.66
0.79,"Very Good","E","VS2",62.7,56,3539,5.85,5.88,3.68
0.9,"Premium","I","VS2",62.4,58,3539,6.16,6.22,3.86
0.9,"Very Good","G","SI2",62.4,55,3539,6.13,6.17,3.84
0.91,"Good","F","SI2",63.8,59,3539,6.04,6.09,3.87
0.93,"Good","D","SI2",63.4,59,3540,6.15,6.18,3.91
0.71,"Ideal","D","VS2",59.9,57,3540,5.8,5.83,3.48
0.72,"Ideal","G","VS1",62,56,3540,5.74,5.78,3.57
1.01,"Fair","F","SI2",64.6,59,3540,6.19,6.25,4.2
0.64,"Very Good","E","VVS2",61.8,59,3541,5.51,5.53,3.41
1,"Fair","G","SI2",64.7,58,3541,6.24,6.19,4.02
1,"Good","G","SI2",58.1,65,3541,6.48,6.46,3.76
1.52,"Premium","I","I1",61.2,58,3541,7.43,7.35,4.52
1.13,"Ideal","F","I1",62.2,55,3542,6.63,6.68,4.14
0.7,"Very Good","G","IF",58.5,60,3543,5.83,5.87,3.42
0.75,"Very Good","E","VS1",61.9,58,3543,5.83,5.86,3.62
0.72,"Ideal","D","VS2",62,54.8,3543,5.73,5.76,3.56
1.06,"Ideal","F","I1",62.1,55,3544,6.54,6.57,4.07
1.06,"Ideal","F","I1",61.8,55,3544,6.55,6.58,4.06
0.81,"Very Good","G","VS1",62.6,55,3544,5.92,5.97,3.72
0.95,"Very Good","I","SI1",61,61,3544,6.29,6.37,3.86
0.86,"Ideal","I","VVS2",61.4,58,3544,6.07,6.1,3.74
0.77,"Ideal","G","VS2",62.1,56,3544,5.84,5.88,3.64
0.81,"Ideal","G","VS1",62.3,57,3544,5.99,5.95,3.72
1.13,"Premium","H","I1",62.7,59,3544,6.63,6.58,4.14
0.71,"Premium","G","IF",61.9,58,3545,5.74,5.77,3.56
0.9,"Premium","H","SI1",62.7,58,3545,6.14,6.2,3.87
0.9,"Ideal","I","VS1",62.4,57,3545,6.17,6.21,3.86
1.07,"Fair","G","SI2",66.8,57,3545,6.34,6.26,4.21
0.92,"Premium","I","SI1",58.8,59,3545,6.36,6.33,3.73
1.07,"Premium","G","SI2",62.2,58,3545,6.56,6.49,4.06
1.01,"Good","E","SI2",63.9,58,3546,6.31,6.37,4.05
1.04,"Very Good","H","SI2",62.4,58,3546,6.4,6.49,4.02
0.91,"Premium","F","SI2",58.9,61,3546,6.36,6.33,3.74
0.91,"Premium","F","SI2",61,51,3546,6.24,6.21,3.8
1.01,"Fair","H","SI1",66.4,57,3546,6.12,6.08,4.05
0.72,"Ideal","G","VS2",61,55,3547,5.81,5.83,3.55
1.07,"Premium","G","I1",62.3,60,3547,6.55,6.51,4.07
0.9,"Ideal","H","SI2",62.6,57,3548,6.16,6.07,3.83
0.72,"Ideal","G","VVS1",61.7,54.8,3548,5.73,5.77,3.55
0.85,"Ideal","I","VS1",61.9,56,3548,6.08,6.1,3.77
0.96,"Good","H","SI2",60.1,64,3548,6.43,6.35,3.84
0.76,"Very Good","G","VVS2",62.3,57,3549,5.79,5.84,3.62
1.09,"Ideal","G","I1",61,56,3549,6.62,6.66,4.05
0.72,"Very Good","E","VS2",60,57,3550,5.81,5.86,3.5
0.72,"Ideal","D","SI1",60.5,56,3550,5.79,5.84,3.52
0.92,"Premium","D","SI2",62.5,59,3550,6.24,6.2,3.89
0.75,"Very Good","F","VVS2",61.1,55,3551,5.85,5.9,3.59
0.9,"Very Good","F","SI2",60.8,55,3552,6.25,6.28,3.81
0.71,"Ideal","E","VS2",61.6,56,3553,5.73,5.77,3.54
0.71,"Ideal","E","VS2",61.3,56,3553,5.76,5.79,3.54
0.9,"Premium","F","SI2",60.7,59,3553,6.25,6.21,3.78
1.04,"Ideal","I","SI2",61.9,56,3553,6.51,6.45,4.02
1.03,"Premium","I","VS1",61.6,58,3553,6.5,6.42,3.98
0.72,"Ideal","D","VS1",61.6,56,3554,5.8,5.73,3.55
0.92,"Premium","G","SI2",62.4,57,3555,6.22,6.18,3.87
0.92,"Premium","H","SI1",62,60,3555,6.27,6.21,3.87
0.75,"Ideal","E","VS1",62.5,57,3555,5.8,5.85,3.64
1.01,"Good","J","VS2",63.3,54,3555,6.34,6.42,4.04
0.92,"Premium","G","SI2",59.4,62,3555,6.36,6.34,3.77
0.9,"Premium","F","SI2",61.4,58,3556,6.19,6.13,3.78
0.9,"Premium","F","SI2",61.3,59,3556,6.16,6.11,3.76
0.83,"Premium","D","SI1",62.5,54,3556,6.08,6.02,3.78
0.9,"Very Good","F","SI2",63.4,58,3556,6.08,6.01,3.83
0.83,"Premium","D","SI1",59.7,59,3556,6.14,6.12,3.66
0.73,"Premium","D","VS1",60,58,3557,5.9,5.86,3.53
0.83,"Premium","F","VS2",60.2,60,3557,6.04,6.09,3.65
0.91,"Ideal","G","SI2",62.7,57,3557,6.15,6.19,3.87
0.91,"Ideal","G","SI2",61.8,56,3557,6.21,6.24,3.85
0.88,"Ideal","H","SI1",61.6,56,3557,6.13,6.17,3.79
0.95,"Ideal","J","VVS2",60.6,57,3558,6.4,6.34,3.86
0.8,"Very Good","F","VS1",63.6,57,3559,5.82,5.91,3.73
0.83,"Ideal","F","SI1",62.2,55,3560,6.01,6.03,3.74
0.79,"Ideal","G","VS1",62,56,3561,5.91,5.94,3.67
0.7,"Good","D","VS2",59.9,59,3561,5.69,5.73,3.42
0.93,"Very Good","I","VS1",62.5,58,3562,6.2,6.25,3.89
1,"Premium","F","SI2",59.2,61,3562,6.59,6.51,3.87
1,"Ideal","F","SI2",61,55,3562,6.45,6.41,3.92
0.75,"Ideal","D","VS2",61.7,55,3562,5.85,5.82,3.6
0.93,"Very Good","I","VS2",63.5,57,3563,6.13,6.21,3.92
0.78,"Very Good","F","VS1",63.3,56,3563,5.84,5.89,3.71
1.01,"Very Good","I","SI1",63.1,58,3563,6.38,6.33,4.01
1.01,"Premium","J","SI2",62.5,62,3563,6.41,6.36,3.99
1.01,"Very Good","F","SI2",63.4,60,3563,6.33,6.26,3.99
1.01,"Premium","J","SI2",61.7,58,3563,6.44,6.4,3.96
1.01,"Premium","J","SI2",61.8,60,3563,6.41,6.37,3.95
1.01,"Premium","F","SI2",60.2,61,3563,6.49,6.43,3.89
0.78,"Very Good","E","VS1",61,55,3564,5.94,5.96,3.63
1.04,"Premium","G","SI2",62.8,59,3564,6.47,6.42,4.05
0.72,"Ideal","F","VS2",61.8,56,3564,5.72,5.74,3.54
0.8,"Ideal","D","SI1",62.7,57,3564,5.88,5.92,3.7
1.04,"Fair","G","SI2",66.1,60,3564,6.32,6.23,4.15
0.73,"Very Good","E","VVS2",60.2,60,3565,5.81,5.85,3.51
0.72,"Premium","E","VVS1",62.9,59,3566,5.75,5.67,3.59
0.87,"Ideal","E","SI2",60.4,58,3566,6.19,6.23,3.75
0.73,"Very Good","G","VVS1",60.2,61,3567,5.83,5.89,3.53
0.9,"Good","D","SI1",61.9,64,3567,6,6.09,3.74
0.7,"Very Good","D","VS1",61.2,56,3567,5.68,5.75,3.5
0.91,"Very Good","H","VS2",63.1,56,3567,6.2,6.13,3.89
0.9,"Premium","D","SI1",61.7,56,3568,6.16,6.09,3.78
1,"Premium","G","SI1",60,60,3568,6.47,6.42,3.87
0.72,"Ideal","D","SI1",61.7,55,3568,5.77,5.8,3.57
0.9,"Very Good","F","SI2",62.7,59,3569,6.1,6.18,3.85
0.9,"Very Good","F","SI2",62.4,58,3569,6.15,6.19,3.85
1,"Good","D","SI2",64,59,3569,6.24,6.29,4.01
0.97,"Ideal","F","SI2",62.4,55,3569,6.38,6.34,3.97
0.72,"Good","D","VS1",63.3,55,3570,5.69,5.75,3.62
0.9,"Good","E","SI1",63.5,55,3570,6.12,6.22,3.92
0.83,"Ideal","H","VVS1",61.7,57,3570,6.02,6.07,3.73
0.6,"Ideal","D","VVS1",61.6,56,3570,5.41,5.43,3.34
0.9,"Very Good","I","VS2",63.2,56,3570,6.15,6.09,3.87
1.2,"Ideal","I","I1",61.9,56,3570,6.85,6.82,4.23
0.74,"Ideal","G","VS1",61.5,56,3572,5.79,5.82,3.57
1.19,"Premium","E","I1",60.2,61,3572,6.91,6.87,4.15
0.91,"Very Good","D","SI2",58.3,60,3573,6.33,6.4,3.71
1.16,"Premium","H","SI2",62.1,58,3573,6.72,6.65,4.15
1.1,"Very Good","I","SI1",63.5,57,3573,6.55,6.53,4.15
0.9,"Good","G","SI1",63.2,62,3574,6.09,6.19,3.88
0.9,"Good","G","SI1",63.9,60,3574,6.07,6.1,3.89
0.91,"Ideal","I","SI1",62.4,56,3574,6.2,6.24,3.88
1.15,"Premium","G","I1",61.2,58,3574,6.8,6.74,4.14
1,"Very Good","H","SI2",59.1,62,3575,6.47,6.5,3.83
1,"Fair","E","SI2",65.1,59,3575,6.3,6.23,4.08
0.93,"Very Good","J","VS2",62.8,56,3576,6.14,6.22,3.88
0.71,"Ideal","D","VS1",60.4,60,3576,5.77,5.82,3.5
0.76,"Ideal","I","VS2",61.8,56,3577,5.85,5.89,3.63
0.82,"Ideal","E","SI1",62.1,55,3577,5.98,6,3.72
0.9,"Good","H","SI1",59,62,3577,6.23,6.27,3.69
0.84,"Good","E","SI1",61.9,61,3577,6.03,6.05,3.74
1.01,"Very Good","G","SI2",60.8,63,3577,6.4,6.36,3.88
0.82,"Premium","E","VS2",62.6,60,3577,5.97,5.91,3.72
0.9,"Ideal","H","SI2",62,57,3578,6.17,6.19,3.83
0.9,"Premium","D","SI2",58.7,58,3578,6.3,6.28,3.69
0.8,"Ideal","G","VS1",61.1,58,3578,5.96,6.03,3.66
0.78,"Good","E","SI1",59.4,62,3578,6.02,6.07,3.59
0.71,"Premium","F","IF",61.1,58,3578,5.8,5.72,3.52
0.91,"Very Good","I","VS2",62.5,58,3579,6.13,6.19,3.85
0.91,"Premium","I","VS2",62.7,58,3579,6.14,6.18,3.86
1.06,"Premium","I","SI2",58.4,62,3579,6.7,6.65,3.9
0.9,"Premium","D","SI2",58.8,59,3579,6.28,6.24,3.68
0.71,"Very Good","E","VVS2",61.5,61,3580,5.7,5.75,3.52
0.9,"Very Good","I","SI1",62.3,58,3580,6.12,6.17,3.83
0.9,"Very Good","I","VS1",63.3,59,3580,6.1,6.06,3.85
0.9,"Premium","I","VS1",62.2,58,3580,6.18,6.13,3.83
1,"Good","J","VS2",64.3,59,3580,6.27,6.21,4.01
0.9,"Very Good","I","VS2",61.6,57,3581,6.13,6.17,3.79
0.76,"Premium","D","VS2",61.7,59,3581,5.87,5.9,3.63
0.9,"Very Good","G","SI2",59.9,60,3581,6.19,6.23,3.72
0.9,"Very Good","G","SI2",60.9,56,3581,6.18,6.24,3.78
0.78,"Ideal","H","VVS2",62.1,56,3581,5.88,5.9,3.66
1.04,"Good","F","SI2",64,60,3581,6.38,6.33,4.07
0.8,"Ideal","H","VS1",62.2,56,3581,5.92,5.95,3.69
1.02,"Premium","H","SI1",62.2,52,3581,6.47,6.43,4.01
0.78,"Ideal","E","VS2",61.4,56,3582,5.91,5.95,3.64
0.71,"Ideal","D","VS1",61.5,58,3582,5.75,5.77,3.54
0.71,"Good","G","IF",57.8,62,3583,5.82,5.95,3.4
0.79,"Premium","E","VS1",62.6,56,3583,5.92,5.87,3.69
0.98,"Fair","H","SI1",68.6,58,3583,6.18,6.04,4.19
0.9,"Very Good","E","SI2",61,59,3584,6.14,6.18,3.76
1,"Premium","G","SI2",60.2,58,3584,6.55,6.48,3.92
0.76,"Ideal","E","SI1",61.3,55,3584,5.87,5.91,3.61
0.9,"Good","E","SI2",63.6,59,3584,6.05,6.09,3.86
0.8,"Ideal","E","VS2",62.2,57,3584,5.98,5.95,3.71
1,"Good","H","SI2",63.9,55,3584,6.41,6.34,4.07
1,"Premium","H","SI2",61.3,57,3584,6.45,6.4,3.94
1,"Fair","I","SI1",64.8,59,3584,6.23,6.14,4.01
1,"Premium","H","SI2",60,62,3584,6.53,6.51,3.91
1,"Premium","E","I1",60.9,61,3584,6.41,6.37,3.89
1,"Ideal","E","I1",61.8,56,3584,6.43,6.38,3.96
1,"Premium","F","SI2",60.2,58,3584,6.47,6.42,3.88
0.7,"Ideal","E","VVS2",62.2,54,3585,5.68,5.74,3.55
0.7,"Ideal","E","VVS2",62.4,54,3585,5.66,5.71,3.55
0.97,"Premium","D","SI2",60.4,61,3585,6.4,6.37,3.86
0.92,"Very Good","E","SI1",63.3,57,3586,6.22,6.17,3.92
0.9,"Ideal","J","VS1",61.6,55,3587,6.24,6.27,3.85
0.7,"Premium","F","VVS1",61.9,60,3587,5.68,5.63,3.5
1.04,"Ideal","E","SI2",59,57,3588,6.65,6.6,3.91
0.91,"Ideal","F","SI2",60.9,57,3588,6.27,6.3,3.83
0.82,"Ideal","E","SI1",61.8,55,3588,5.97,6.01,3.7
1.11,"Premium","D","I1",61.9,58,3589,6.63,6.66,4.11
0.73,"Ideal","G","VS1",61.2,56,3589,5.82,5.85,3.57
0.95,"Very Good","E","SI2",58.7,63,3590,6.37,6.43,3.76
0.78,"Ideal","G","VS2",62,57,3590,5.9,5.86,3.65
0.74,"Ideal","F","VS1",61.9,54,3590,5.78,5.82,3.59
1.08,"Very Good","F","SI2",63.1,59,3590,6.51,6.46,4.09
0.7,"Premium","G","IF",62.2,58,3591,5.63,5.69,3.52
0.84,"Premium","E","VS2",62.4,60,3591,5.98,6.04,3.75
1.01,"Very Good","J","SI2",61.9,59,3592,6.34,6.38,3.94
1.01,"Very Good","H","SI2",63.4,57,3592,6.39,6.32,4.03
0.9,"Very Good","G","SI2",62.6,60,3593,6.1,6.16,3.84
0.82,"Very Good","D","SI1",61.3,56,3593,6.02,6.06,3.7
0.99,"Fair","H","VS2",71.6,57,3593,5.94,5.8,4.2
1.05,"Premium","J","VS2",59.4,62,3593,6.66,6.58,3.93
0.74,"Ideal","F","VS1",62,57,3593,5.81,5.78,3.6
0.93,"Premium","G","SI2",60.8,59,3594,6.35,6.28,3.84
0.9,"Very Good","H","SI1",61.9,59,3595,6.17,6.21,3.83
0.9,"Very Good","H","SI1",62.3,58,3595,6.16,6.19,3.85
1.07,"Ideal","G","SI2",60.8,57,3595,6.62,6.6,4.02
0.73,"Ideal","G","VS2",61.6,56,3595,5.8,5.83,3.58
0.78,"Ideal","D","VS2",61.7,57,3595,5.87,5.93,3.64
0.9,"Good","E","SI2",63.7,63,3595,6.05,6.1,3.87
0.9,"Good","E","SI2",61.6,61,3595,6.12,6.16,3.78
0.9,"Good","E","SI2",64.1,58,3595,6.04,6.09,3.89
0.9,"Good","E","SI2",65.8,60,3595,5.94,5.97,3.92
0.84,"Very Good","G","VS2",61.8,57,3596,6.04,6.07,3.74
0.9,"Very Good","G","SI1",61.6,59,3597,6.13,6.19,3.8
1.01,"Fair","F","SI2",60.1,66,3597,6.44,6.41,3.86
0.8,"Ideal","D","SI1",62.6,55,3597,5.91,5.94,3.71
1.01,"Good","F","SI2",63.8,57,3597,6.36,6.31,4.04
1.01,"Fair","I","VS2",68.7,58,3597,6.14,6,4.19
1.01,"Fair","F","SI2",67.3,62,3597,6.09,6.03,4.08
1.01,"Fair","F","SI2",66.7,64,3597,6.14,6.05,4.06
1.01,"Premium","F","SI2",61.3,58,3597,6.42,6.33,3.91
1.01,"Premium","F","SI2",62.2,58,3597,6.4,6.37,3.97
1.01,"Ideal","J","SI1",60.5,56,3599,6.49,6.53,3.94
1.02,"Premium","J","SI2",62.6,60,3599,6.42,6.39,4.01
0.9,"Premium","E","SI2",62.6,60,3599,6.18,6.09,3.84
0.9,"Premium","E","SI2",62.2,60,3599,6.19,6.15,3.84
1.05,"Premium","G","SI2",60.7,61,3599,6.56,6.52,3.97
1.02,"Ideal","F","I1",61,56,3599,6.53,6.51,3.98
0.9,"Ideal","E","SI2",62,55,3599,6.23,6.15,3.84
1.02,"Very Good","J","SI2",63.4,56,3599,6.42,6.36,4.05
1.5,"Premium","H","I1",61.1,59,3599,7.37,7.26,4.47
0.9,"Good","H","VS2",64,57,3601,6.11,6.14,3.92
0.81,"Ideal","E","VS2",62,55,3601,5.97,5.99,3.71
0.78,"Very Good","E","VS1",60,56,3601,6,6.03,3.61
1.02,"Very Good","J","SI2",61.1,61,3601,6.44,6.5,3.95
0.9,"Very Good","F","SI2",61.6,56,3601,6.22,6.29,3.85
0.72,"Ideal","E","VS2",61.1,56,3601,5.78,5.81,3.54
0.78,"Ideal","E","VS2",61.7,55,3601,5.92,6,3.68
0.72,"Ideal","E","VS2",60.8,56,3601,5.78,5.82,3.53
0.72,"Ideal","E","VS2",61.4,56,3601,5.78,5.8,3.55
0.72,"Ideal","E","VS2",61.5,56,3601,5.77,5.81,3.56
0.72,"Premium","D","VS1",62.7,56,3601,5.76,5.69,3.59
1.09,"Premium","G","SI2",61.3,60,3601,6.66,6.59,4.06
0.7,"Ideal","F","VVS1",61,57,3602,5.71,5.76,3.5
0.83,"Premium","G","VS1",58.8,58,3602,6.2,6.15,3.63
1.13,"Ideal","H","I1",61.1,56,3603,6.71,6.77,4.12
1.04,"Very Good","I","SI2",59.6,57,3603,6.6,6.62,3.94
1.04,"Premium","J","SI2",62,59,3603,6.47,6.49,4.02
0.8,"Very Good","F","VS1",63.8,55,3603,5.84,5.89,3.74
0.83,"Very Good","F","VS1",63.3,56,3603,5.99,5.92,3.77
1.1,"Premium","I","SI2",62.9,59,3604,6.6,6.53,4.13
0.71,"Premium","F","VVS1",60.9,58,3604,5.76,5.8,3.52
1.01,"Premium","D","SI2",58,60,3604,6.58,6.53,3.8
0.9,"Good","D","VS2",57.9,62,3604,6.33,6.24,3.64
1.1,"Premium","I","SI2",59.7,62,3604,6.8,6.64,4.01
0.9,"Good","F","SI1",63.9,58,3604,6.12,6.08,3.9
0.9,"Very Good","I","VS2",62.3,64,3605,6.1,6.13,3.81
1.01,"Very Good","D","SI2",59.1,63,3605,6.54,6.59,3.88
0.9,"Very Good","F","SI2",63.4,59,3605,6.07,6.11,3.86
0.79,"Ideal","E","VS2",61.8,56,3605,5.91,5.94,3.66
0.79,"Ideal","D","SI1",61.2,57,3605,5.94,5.98,3.65
1.16,"Ideal","I","SI2",62.8,57,3605,6.8,6.64,4.22
1.11,"Premium","H","SI2",60.4,59,3605,6.7,6.64,4.03
0.73,"Very Good","G","VVS1",62.9,59,3606,5.7,5.78,3.61
1.15,"Ideal","H","I1",62,55,3606,6.76,6.69,4.17
0.73,"Very Good","E","VS1",63,60,3607,5.68,5.72,3.59
1.13,"Premium","F","I1",62.3,56,3607,6.69,6.61,4.14
1.03,"Good","D","SI2",63.8,54,3607,6.36,6.3,4.04
1.13,"Ideal","F","I1",62.2,55,3607,6.68,6.63,4.14
0.91,"Premium","F","SI2",61.7,58,3609,6.22,6.29,3.86
1.06,"Ideal","F","I1",62.1,55,3609,6.57,6.54,4.07
0.9,"Premium","E","SI1",62.4,57,3609,6.19,6.14,3.85
0.31,"Very Good","D","SI1",61.1,57,571,4.35,4.36,2.66
0.31,"Very Good","D","SI1",62.1,58,571,4.3,4.33,2.68
0.31,"Ideal","D","SI1",62.3,55,571,4.33,4.37,2.71
0.31,"Very Good","D","SI1",62.9,57,571,4.27,4.32,2.7
0.31,"Ideal","I","VVS1",62,54,571,4.34,4.37,2.7
0.31,"Premium","D","SI1",61.2,60,571,4.35,4.41,2.68
0.31,"Good","D","SI1",63.5,56,571,4.29,4.31,2.73
